AAL-close,AAPL-close,AAP-close,ABBV-close,ABC-close,ABT-close,ACN-close,ADBE-close,ADI-close,ADM-close,ADP-close,ADSK-close,ADS-close,AEE-close,AEP-close,AES-close,AET-close,AFL-close,AGN-close,AIG-close,AIV-close,AIZ-close,AJG-close,AKAM-close,ALB-close,ALGN-close,ALK-close,ALL-close,ALXN-close,AMAT-close
17.76,61.0628,83.38,44.62,58.24,35.48,76.25,48.12,48.4,36.22,72.36,36.13,190.05,36.06,47.5,12.87,63.52,58.9,125.18,46.7,31.09,53.19,45.35,44.69,64.64,38.7,30.535,51.2,107.93,16.47
17.95,61.4564,82.38,43.81,58.28,35.7,75.29,47.485,48.52,35.71,72.3,36.16,187.96,35.99,47.23,12.77,62.52,59.18,122.84,46.24,31.13,53.27,44.72,44.42,64.7,38.19,30.08,51,107.04,16.575
18.45,61.4728,81.49,43.96,58.47,35.82,75.16,48.04,48.66,35.69,72.32,36.4,188.1,35.95,47.09,12.74,61.54,59.05,122.08,46.83,31.28,53.4,44.58,45.09,64.79,38.92,30.855,51.03,108.69,16.69
18.42,61.6797,82.5,44.32,58.31,35.7,75.44,48.19,48.34,35.79,72.82,36.87,188.78,36.31,47.22,12.75,64.23,59.33,124.35,46.99,31.46,53.52,44.94,45.34,62.77,39.65,30.935,52.08,111.58,16.56
18.23,60.7071,82.21,44.52,58.81,35.87,75.22,48.07,47.98,36.68,72.88,36.495,188.79,36.1,47.14,12.83,64.49,59.39,125.42,46.88,30.77,53.18,44.98,44.81,62.82,42.95,30.625,52.1,112.17,16.56
18.15,60.9014,82.75,44.97,58.99,35.8,75,48.28,47.94,36.17,73.16,36.47,188.76,35.97,47.09,12.68,65.04,60.18,127.93,47.45,31.01,53.52,45.12,44.1,62.56,44,31.08,52.41,112.8,16.35
18.05,59.8557,82.7,44.31,57.63,36.68,74.25,48.07,48.38,36.56,72.49,36.48,190.31,35.81,47.1,12.76,65.35,59.72,126.41,46.6,31.18,53.12,44.66,44.25,62.81,44,31,52.08,109.42,16.26
18.5,62.9299,81.53,43.64,56.77,36.45,73.72,47.8,48.23,36.07,72.22,36.86,190.54,35.58,46.38,12.42,65.61,60.9,126.75,45.96,30.43,52.94,43.96,43.87,62.64,43.43,30.58,50.99,109.76,16.1
18.83,62.6428,82.22,44.24,57.61,36.58,73.14,47.79,48.75,36.64,72.17,36.73,191.29,35.72,45.81,12.45,65.58,60.46,128.85,46.5,30.63,52.7,43.99,45.19,62.48,43.88,30.185,51.22,107.56,16.13
19.09,62.9985,82.64,44.79,58.47,36.78,73.12,47.64,48.56,36.67,72.48,36.51,191.76,35.95,46.47,12.48,64.7,61.09,132.71,46.54,30.75,53.09,43.76,47.23,61.74,42.75,31.29,51.52,112.5,16.13
19.23,63.9699,82.33,45.06,58.39,36.74,72.37,47.17,48.5,36.36,72.1,36.16,192.02,36.11,46.7,12.4,63.4,61.01,134.48,46.27,30.38,53.34,43.65,46.75,61.75,42.34,29.775,51.35,110.05,16.02
19.2,64.7599,82.19,44.7,58.23,36.88,73.74,47.36,48.93,36.02,72.14,36.58,193.58,36.11,46.55,12.38,62.95,60.85,135.38,45.89,30.21,53.19,43.76,47.07,61.88,42.45,30.14,50.91,117.08,16.27
19.35,64.6471,82.49,45.48,58.27,36.63,73.81,47.28,49.38,36.47,72.092,35.39,197.78,35.81,46.35,12.44,64.17,61.68,134.27,45.51,29.38,54.16,44.38,47.2,62.01,43.04,30.585,50.98,116.19,16.315
19.38,65.2394,83.43,45.25,58.8,36.84,74.85,47.7,49.94,37.18,71.85,34.27,203.23,36.3,46.55,12.66,63.73,63.54,135.78,47.07,29.42,54.66,44.82,47.64,62.38,43.99,31.21,52.22,117.21,16.49
18.92,66.0771,83.47,45.32,58.48,36.75,74.59,47.45,49.87,37.57,71.58,35.03,203.11,36.67,46.58,12.66,63.56,62.26,135.89,48.33,29.01,54.83,45.16,46.85,62.32,43.61,31.56,52.15,117.28,16.32
19.17,67.0642,83.41,44.71,59.03,36.45,74.23,47.63,49.58,37.86,71.6,35.26,205.04,36.42,46.39,12.78,64.25,62.09,136.85,48.57,29.18,54.51,44.7,46.9,63.26,44.42,31.02,51.29,117.17,16.1
18.92,66.4642,83.18,44.88,58.66,36.1,73.25,47.39,49.42,37.89,72.24,34.9,204.65,35.93,45.79,12.76,64.05,61.71,135.62,48.06,29.23,54.5,44.48,46.26,63.14,44.27,30.385,50.7,114.37,16.16
18.87,66.4256,82.29,44.57,58.74,35.93,73,47.1,49.15,37.76,71.99,34.89,203.46,35.55,45.47,12.87,63.16,61.28,135.43,47.97,29,54.83,44.23,46.09,63.12,43.83,30.535,50.17,114.65,15.89
18.98,65.8585,81.65,45.06,59.61,35.92,72.98,47.51,49.1,38.3,72.34,35.6,206.14,35.84,45.52,13.13,64.2,61.91,134.42,48.6,28.97,54.82,44.25,46.63,63.17,44.08,30.96,50.39,114.13,15.65
18.6,64.9214,83.17,44.71,59.49,35.89,73.53,47.18,49,38.38,72.46,35.85,206.01,35.41,45,13.09,63.87,61.52,133.87,48.03,29.21,55.2,44.06,46.52,62.91,43.9,30.095,50.66,114.09,15.67
18.82,66.7656,82.45,45.04,58.67,35.9,72.79,47.2,49.41,38.56,72.8,35.95,206.7,35.19,44.69,13.08,63.44,61.53,133.24,47.75,29.01,55.69,43.74,46.71,63.4,44.44,30.305,50.26,109.26,15.65
16.36,69.9385,84.49,44.93,58.14,35.94,72.88,47.14,49.58,38.63,72.99,36.68,207.75,35.05,44.31,12.97,64.05,61.95,134.64,48.3,28.76,55.76,44.38,46.94,63.27,44.77,29.34,50.48,110.12,15.73
16.17,71.2142,83.55,44.58,58.03,35.61,71.5,46.84,48.88,38.54,72.68,36.74,205.39,34.67,44.37,12.99,63.24,61.68,137.94,48.06,28.74,55.58,44.1,46.81,62.92,44.38,29.28,50.22,109.69,15.73
15.72,71.1299,81.88,43.21,57.27,35.03,71.53,45.87,47.83,37.03,71.61,36.04,199.7,34.07,43.78,12.81,61.96,60.39,134.87,47.04,28.25,54.73,43.09,46.19,62.46,43.16,28.955,49.36,106.148,15.325
16.01,71.7614,80.8,43,56.53,34.97,71.65,45.4,48.305,37.25,71.89,35.94,202.55,33.63,43.31,12.66,62.15,60.54,134.52,47.1,27.64,55.23,42.95,45.91,62.3,42.96,29.245,49.39,105,15.62
15.64,72.5342,80.35,43.37,56.85,34.88,71.67,44.89,47.78,36.58,71.9,35.41,199.85,33.34,42.68,12.49,62.2,59.49,134.53,46.32,27.45,54.43,42.89,46,62.4,42.86,28.695,48.94,104.43,15.55
15.8,71.5814,81.66,42.97,57.45,34.71,72.16,45.07,47.85,36.59,72.34,35.69,201.6,33.75,42.82,12.69,63.05,59.82,135.05,46.92,28.1,55.09,43.36,46.21,62.42,43.61,29.22,49.04,105.1,15.56
15.81,71.7656,81.73,42.31,57.07,34.64,72.81,45.14,46.95,36.3,71.83,35.62,201.43,33.43,42.37,12.62,62.81,59.27,133.57,46.72,28.18,54.85,42.78,46.29,62.03,43.55,29.325,48.82,105.32,15.55
16.27,71.8514,81.8,42.92,57.43,34.67,74.1,45.68,47.24,36.07,72.44,36.13,202.25,33.61,42.69,12.88,63.7,59.94,134.7,47.15,28.27,55.58,42.81,47.3,62.64,44.36,30.125,49.4,106.77,15.66
16.16,71.5742,83.01,43.43,57.45,34.84,74.01,45.77,47.33,36.28,72.28,38.91,202.3,33.86,43.16,12.91,64.71,59.83,133.89,47.39,28.43,56.03,43.13,47.1,62.84,44.51,30.5,49.27,105.46,15.62
16.21,71.8528,83.1,43.45,57.44,34.52,73.73,46.06,47.22,34.5,72.03,37.89,201.34,33.63,42.65,12.95,63.86,59.37,135.15,47.36,28.12,55.55,42.57,46.6,62.92,44.45,30.16,48.75,107.19,15.45
15.47,69.7985,81.53,42.63,56.87,34.01,72.24,45.5,46.16,34.63,70.94,36.99,196.22,33.53,42.77,12.73,63.06,57.76,131.43,46.16,28.09,53.82,42.01,46.3,62.59,43.62,28.485,47.82,105.7,15.069
15.34,70.1279,81.07,42.56,56.96,33.75,72.45,45.53,46.17,34.6,70.94,36.895,196.61,33.56,43.01,12.86,62.79,57.77,132.11,46.41,27.76,53.42,41.75,46.41,62.55,43.13,28.415,47.75,107.56,14.965
15.96,70.2428,81.26,42.62,57.15,33.73,72.72,45.93,46.49,34.81,71.3,37.02,198.7,33.61,42.69,12.78,63.76,57.92,135.37,46.58,27.69,53.6,42.1,46.5,62.76,43.79,28.865,48.07,109.3,15.14
16.16,69.6022,80.07,42.61,56.92,33.33,72.25,45.75,46.28,35.21,71.16,36.75,195.7,33.81,42.8,12.71,63.39,57.79,135.18,46.46,27.53,53.04,41.34,45.98,62.37,43.55,28.31,47.92,107.76,15.01
16.39,69.7971,79.78,42.59,57.39,32.93,73.08,45.88,46.66,35.4,71.41,37.13,196.74,33.23,42.16,12.7,63.77,58.16,136.94,47.67,27.24,53.86,41.4,46.85,62.13,44.37,28.245,48.46,110.17,15.11
16.81,71.2415,79.78,43.13,58.13,33.46,73.05,46.93,47.45,36.1,72.05,37.12,198.85,33.03,42.21,12.64,64.31,58.95,139,48.29,27.65,54.46,42.72,47.43,62.26,44.72,28.985,48.24,112.65,15.615
16.99,70.7528,80.04,43.51,58.15,33.74,74,46.731,47.29,36.19,72.34,37.04,197.97,32.84,42.14,12.71,65.26,58.92,140.06,48.67,27.33,54.1,42.92,47.92,62.34,44.83,28.98,48.48,112.49,15.675
16.8,71.1742,79.12,43.89,58.24,33.5,73.21,46.87,47.04,35.79,73.13,37.14,199.43,33.15,42.56,13.09,65.11,58.38,137.39,48.18,27.72,53.72,43.05,47.58,61.96,44.85,28.69,48.4,111.56,15.51
17.47,72.3099,79.64,44.43,58.66,33.8,73.58,47.25,47.3,36.11,73.79,37.7,202.92,33.08,42.67,13.29,65.05,59.05,135.9,49.19,28.2,54.48,43.89,48.89,62.2,46.71,29.265,49.18,112.78,15.585
18.12,70.6628,81.08,44.78,59.37,34.09,74.74,48.02,47.879,36.08,73.74,38.08,205.93,33.27,42.89,13.57,65.38,59.92,135.68,49.42,28.2,55.8,44.2,49.43,64.09,47.03,30.71,49.44,113.62,15.98
17.72,66.8156,81.44,44.95,60.49,34.75,75,48.2,48.245,36.13,74.01,38.31,207.25,32.92,42.21,13.43,65.76,60.82,135.15,49.75,28.44,55.83,44.35,50.125,63.53,47.51,30.385,50.11,114.74,15.93
17.63,67.5271,80.37,44.7,60.46,34.76,74.16,47.64,47.96,35.99,74.18,37.88,208.05,32.74,41.92,13.38,65.7,60.87,136.39,49.28,28.47,55.1,44.14,50.57,63.18,47.12,29.65,50.12,114.21,15.93
17.87,66.4142,79.38,44.89,60.28,34.87,74.5,47.76,47.95,36.22,74.09,38.18,206.09,32.86,42.62,13.27,67.47,61.04,135.59,49.7,28.56,55.21,43.66,51.27,63.1,46.81,30.17,50.06,114.14,15.91
18.07,64.3028,79.72,45.82,60.95,35.01,76.34,48.14,48.3,36.75,74.1,39.07,205.06,33.4,42.82,13.35,68.71,61.87,136.81,49.69,28.76,56.01,44.02,51.37,63.52,46.25,30.805,50.51,113.74,15.95
18.72,65.0456,79.93,47.6,61.59,34.97,76.61,48.14,48.49,37.16,74.16,39.31,209.75,33.62,43.2,13.32,67.75,62.22,137.69,50.46,28.48,56.15,44.29,51.58,63.35,47.96,31.19,51.19,114.24,15.905
18.68,66.3828,80.36,47.92,61.49,35.65,77.79,52.58,48.5,37.11,74.74,40.62,210.75,34.84,44.81,13.651,66.6,62.87,139.1,50.57,29.77,55.81,44.65,52.38,63.25,48.25,31.305,51.82,115.932,16.215
18.97,67.4714,80.71,47.4,62.23,35.34,77.55,51.869,48.38,37.06,74.68,40.94,210.43,34.77,44.67,13.59,64.84,62.16,138.4,49.86,29.64,55,44.3,52.77,63.58,47.67,31.29,52.62,114.03,16.085
18.89,66.7728,80.65,47.84,61.65,35.29,77.32,52.31,47.995,37.24,74.43,41,209.75,34.6,43.73,13.38,64.73,62.32,135.5,49.95,29.01,53.81,44.43,52.711,63.17,47.59,31.06,52,113.65,15.93
18.86,70.0914,79.79,47.1,61.57,35.12,76.36,51.8,47.56,36.63,73.13,40.76,208.84,35.03,44.33,13.51,64.1,62.01,138.6,49.16,28.45,53.99,43.96,51.979,63.02,47.45,31.4,52.16,112.5,15.991
18.99,69.8714,80.1,45.98,60.91,34.36,75.14,51.42,47.74,36.77,72.95,40.82,210.69,35.39,44.21,13.52,64.81,62.02,139.33,49.24,28.11,54.59,44.3,51.93,62.47,47.48,31.87,51.75,113.59,17.445
19.18,68.7899,81.46,45.33,61.01,33.67,76.12,51.87,47.58,36.67,72.52,40.669,209.52,35.44,43.79,13.51,64.92,62.21,139.09,49.54,28.21,54.78,44.28,52.08,62.27,47.42,31.715,51.61,113.05,17.84
19.47,69.4599,81.68,45,61.16,33.66,75.87,52.1,47.45,36.81,72.92,41.94,211.18,35.16,43.64,13.59,64.78,62.51,142.67,49.45,28.31,54.95,44.19,52.77,62.95,48.08,32.105,51.35,115.97,17.77
19.08,68.9642,82.06,44.33,61.28,33.14,74.09,52.03,46.89,37.12,72.56,41.79,209.28,35.01,43.44,13.47,64.48,62.21,144.3,49.15,28.19,54.3,43.93,51.75,62.77,47.78,31.795,51.07,116.42,17.6
18.96,68.1071,82.68,44.73,61.1,33.19,73.64,51.94,47.05,36.84,72.38,41.17,211.47,34.84,43.35,13.29,64.02,61.99,144,48.63,27.94,54.1,43.65,51.7,62.94,48.1,31.31,50.55,116.16,17.531
19.69,69.7085,83.48,45.8,62.48,33.78,73.82,52.43,47.11,36.85,72.16,40.49,214.36,34.87,43.72,13.38,64.9,63.42,145.1,49.1,28.26,54.36,44.28,52.42,63.69,49.26,32.625,50.73,117.39,17.47
19.84,69.9371,82.62,45.95,62.2,33.9,73.51,51.52,46.8,37.18,72.02,42.55,213.93,34.94,43.88,13.35,64.76,63.21,146.38,49.22,28.08,54.19,44.3,52.22,63.77,48.87,32.45,51.19,116.75,17.51
20.48,69.0585,81.9,46.01,61.42,33.29,73.14,50.88,46.32,36.75,71.1,42.15,212.47,34.53,43.33,13.25,64.23,62.91,144.49,48.85,27.63,54.16,43.81,51.16,63.95,47.87,32.4,50.89,114.22,17.33
20.53,69.0042,83.16,46.8,62.47,33.56,73.26,51.57,46.99,36.7,71.52,42.49,217.86,34.54,43.34,13.38,66.44,63.73,146.9,49.53,27.76,55.25,44.1,52.32,64.65,45.8,32.39,52.35,116.44,17.57
20.39,69.6785,81.98,46.09,61.97,33.5,72.35,50.82,46.64,36.42,71.02,41.69,215.99,34.23,43.14,13.29,65.35,62.92,144.16,48.73,27.86,55.09,43.81,51.67,64.14,45.02,32.31,51.5,114.49,17.775
20.02,68.7056,81.25,44.52,61.19,33.01,71.09,49.58,45.7,36.19,70.24,40.39,215.51,34.39,43.49,13.3,64.28,62.15,139.8,47.7,27.37,55.14,43.83,50,63.33,44.03,30.665,50.49,108.47,17.505
20.06,69.5125,80.48,44.81,61.27,33.17,70.28,49.45,45.69,36.33,70.28,39.96,214.01,34.7,43.68,13.22,63.86,62.28,137.3,47.73,27.58,55.78,43.93,49.3,63.04,44.02,30.72,50.94,105.48,17.34
20.5,69.9482,81.76,45.68,62.43,33.64,71.26,51.165,46.65,37.07,71.81,40.61,220.37,35.35,44.14,13.55,65.71,63.61,140.68,49.58,28.23,57.27,44.74,51.06,63.76,42.52,31.195,51.98,108.674,17.885
20.72,70.4016,82.33,45.65,62.65,33.76,72.71,52.19,46.98,36.59,72.51,41.05,223.55,35.54,44.27,13.69,65.5,64.48,141.71,50,28.7,57.69,45.17,51.89,63.53,43.35,31.25,52.52,108.81,18
20.58,70.8628,83.61,46.33,63.11,34,72.66,52.63,47.27,36.97,72.86,41,225.64,35.53,44.07,13.81,65.51,64.49,141.65,50.23,28.65,57.89,45.64,51.89,63.99,43.46,31.765,52.82,107.01,18.1
20.5,71.2399,82.5,46.08,62.81,33.71,71.6,51.93,46.73,36.82,72.32,40.89,223.89,35.09,43.48,13.54,64.86,64.33,140.54,50.02,28.65,57.4,45.37,51.31,64.24,43.01,31.35,52.41,108.24,17.82
20.62,71.5876,96.16,47.06,63.75,35.9,72.43,51.91,47.24,37.52,73.72,40.78,225.49,35.14,43.77,13.75,65.65,65.64,144.05,51.26,29.1,58.62,45.98,51.81,64.42,43.72,32.16,53.64,110.96,17.959
21,72.0714,97.22,48.17,64.62,37.17,72.85,52.065,47.52,37.9,74.08,40.41,227.07,35.84,44.63,14.06,64.18,66.11,146.87,51.85,29.42,59.14,46.64,52.04,67.45,45.93,32.73,53.95,110.79,18.085
21.14,72.6985,98.7,48.33,64.61,37.29,72.88,52.63,47.66,38.02,74.19,40.28,231.08,35.88,44.82,14.21,63.43,65.78,146.92,52.3,29.34,59.33,47.01,52.145,67.3,57.98,32.765,53.87,108.43,18.05
21.22,74.4802,98.45,48.35,63.87,36.86,73.53,53.08,47.75,38.66,74.7,40.02,232.62,35.72,44.64,14.22,63.19,65.5,146.6,52,29.13,59.5,46.97,52.2,66.79,58.25,32.925,53.82,105.88,17.87
21.95,74.2667,98.72,49,63.76,37.02,73.95,53.17,47.64,39.49,75.45,40,232.33,35.96,45.24,14.3,63.79,66.06,146.89,52.29,29.29,59.24,47.62,53.39,67.19,56.67,33.275,53.77,107.72,18.071
21.4,74.9942,99.77,48.33,63.83,37.23,73.78,53.06,46.48,39.27,75.11,39.49,233.33,36.12,46.52,14.05,62.35,65.61,145.75,51.86,29.42,58.53,47.75,51.87,67.39,57.51,33.515,53.08,109.66,17.4
22.67,75.9871,99.42,47.93,64.64,37.21,73.5,54.21,46.95,39.18,75.41,40.2,235.8,36.01,46.72,14.07,61.7,66.14,146.42,51.8,28.88,57.08,47.67,46.06,67.6,56.57,34.84,53.55,116.7,17.82
22.15,75.1368,102.67,49.3,65.24,37.25,73.61,53.81,46.75,39.93,75.51,39.87,234.47,36.48,47.28,14.31,61.82,66.3,148.15,51.85,29.37,57.75,47.7,45.88,67.6,56,35.075,53.35,125.17,17.705
22.01,75.6965,101,49.42,65.2,37.28,74.32,53.93,47.48,39.84,75.67,39.67,233.59,36.52,47.3,14.35,61.78,66.47,145.86,51.43,29.24,57.95,47.4,45.78,67.12,56.05,35.055,53.16,124.2,17.73
22.37,73.8111,100.3,49.79,65.8,37.28,74.91,54.86,49.17,40.73,76.35,40.3,236.09,36.58,47.27,14.3,60.75,67,154.27,52.25,28.65,58.47,47.5,46.57,66.84,57.24,35.275,53.36,124.08,18.005
22.58,74.9851,100,48.8,65.22,36.94,74.25,54.1,48.78,41,74.3,40.04,235.45,36.22,47.1,14.24,62.12,65.02,156.63,51.97,28.19,58.18,47.5,45.55,66.26,56.78,34.87,52.96,125.5,17.875
21.97,74.6716,99.18,48.45,65.33,36.55,73.5,54.22,49.3,40.9,75.025,39.9,237.06,36.18,46.84,14.09,62.7,64.98,154.58,51.65,27.98,58.48,47.45,44.755,66.19,57.06,35.33,53.06,122.95,17.855
22.44,74.2899,99.91,48.96,66.38,36.96,73,54.61,49.68,40.9,75.31,41.89,236.78,36.48,47.04,13.99,62.61,65.1,158.12,48.28,27.65,58.6,47.22,45.065,66.77,56.75,36.1,53.28,123.358,17.7
22.71,75.2499,99.38,48.76,67.09,36.98,72.71,55.39,49.16,40.87,75.51,41.8,239.56,36.57,47.19,14.12,63.59,65.06,157.4,49.08,27.84,59.4,47.28,45.67,67.16,58.03,36.39,53.18,122.93,17.75
22.68,75.0641,99.26,48.17,66.87,37.36,73.36,54.79,49.79,41.98,75.51,41.71,240.03,36.19,46.57,13.96,62.67,64.45,156.53,48.29,27.54,58.7,47.07,45.21,66.69,56.65,36.21,52.99,119.54,17.765
22.4,74.4171,98.51,48.05,67.16,37.56,75.04,54.88,49.93,41.76,75.83,42.02,243.21,36.63,46.74,14.05,63.24,64.82,156.09,47.59,27.52,59.58,47.35,45.16,67.08,57.09,36.015,53.62,116.32,17.92
22.08,73.2131,96.67,47.24,66.73,37.64,75.55,53.168,49.14,41.23,75.33,41.76,237.45,36.26,46.25,13.7,62.56,64.26,154.41,47.3,26.58,58.54,46.77,44.481,66.58,56.63,35.305,52.94,114.1,17.365
23.21,74.3656,96.96,48.03,68,38.12,75.24,54.84,49.8,41.44,76.01,42.76,242.86,36.41,46.25,14.21,63.35,65.75,156.73,48.54,26.5,59.84,47.01,45.27,67.34,58.24,36.37,54.12,117.43,17.75
23.27,74.1496,99.44,48.57,68.11,37.9,75.49,56.18,49.66,41.14,75.76,43.48,244.63,36.36,47.1,14.56,63.65,65.68,160.28,48.84,26.48,60.26,47.55,45.24,67.35,58.59,36.68,54.16,116.17,17.8
23.52,74.2871,99.24,47.48,68.29,37.47,76.3,56.24,49.85,40.42,75.72,43.61,244.15,35.97,47.37,14.86,63.07,65.25,161.66,48.19,26.4,59.72,47.45,45.11,67.24,58.5,37.405,53.38,115.72,17.64
23.31,74.3762,99.68,47.85,68.49,37.77,77.41,57.55,50.35,41.43,76.45,43.54,248.48,36.18,47.32,15.11,63.88,66.27,162.88,48.58,26.43,61,47.66,46.53,67.41,58.38,37.365,53.95,116.6,17.67
23.66,75.4514,98.88,48.04,69.22,37.76,77.06,57.17,50.361,42,76.97,44.13,251.27,36.67,47.59,15.2,64.99,67.47,163.43,49.31,26.29,61.59,48.11,46.17,67.55,54.68,38.035,54.47,119.97,17.56
23.89,74.9986,99.34,48.44,69.5,38.05,78.02,57.35,50.69,40.56,77.33,44.11,249.11,36.95,47.84,15.28,65.08,67.48,165.27,49.3,26.24,61.35,48.01,45.76,67.58,55.41,37.795,54.7,124.07,17.52
24.4,74.0898,98.31,48.87,69.15,37.94,78.52,56.6,50.11,40.94,77.36,43.3,248.4,37.03,48.32,14.96,64.75,66.9,162.95,48.96,25.9,61.8,47.59,45.73,67.53,54,37.91,54.24,120.97,16.94
24.23,74.2214,97.06,48.46,68.87,38.71,78.47,55.77,49.45,40.97,79.71,42.28,247.7,36.97,48.01,14.7,64.54,66.28,160.85,48.78,25.84,61.76,47.24,45.35,67.24,52.44,37.845,54.03,118.45,16.82
24.06,73.5714,97.67,47.95,69.34,38.18,78.16,55.94,49.08,39.9,79.05,42.34,244.58,36.67,47.51,14.59,65.94,66.21,163.2,48.26,25.5,61.8,47.42,45.22,67.28,52.69,37.79,53.67,119.06,16.83
23.99,74.4479,100.04,48.57,69.79,38.07,78.43,56.23,49.77,41.15,79.78,43.53,243.14,36.74,47.63,14.63,66.78,66.54,162.95,48.92,25.72,62.84,47.45,44.45,68.13,53.89,37.995,54.32,121.3,17.265
24.27,74.2571,100.1,48.94,70.02,38.25,77.84,56.41,49.76,41.86,80.01,45.86,243.27,36.67,47.7,14.62,67.77,66.57,164.83,49.59,25.6,64.04,47.7,44.2,68.29,54.15,38.575,54.71,122.79,17.25
24.24,74.8199,100.12,48.41,70.42,38.15,77.21,56.95,49.66,41.35,80.12,45.39,242.82,36.59,47.55,14.53,68.8,66.22,162.92,49.8,25.54,63.9,47.36,44.63,68.5,53.58,38.995,54.55,122.17,17.27
23.81,76.1999,101.51,48.6,70.61,38.07,77.37,56.7,49.92,41.6,80.31,45.28,240.72,36.22,47.44,14.43,68.57,66.44,162.53,49.39,25.16,64.66,46.92,44.27,67.99,53.93,38.49,54.49,121.9,17.52
23.98,77.9942,102.03,48.25,70.5,38.32,77.61,56.91,48.54,41.49,80.33,45.44,241.63,35.97,47.07,14.47,68.87,66.44,163.7,49.65,25.33,64.78,47.06,44.4,69,54.76,39.095,54.38,121.24,17.35
23.48,79.4385,101.01,48.45,70.53,38.19,77.47,56.78,48.22,40.25,80.02,45.25,242.26,35.85,47.06,14.57,68.93,66.37,163.07,49.75,25.11,64.94,46.54,44.72,68.71,54.64,38.87,54.27,124.5,17.3
23.04,78.7471,103.05,48.39,70.89,38.14,76.33,56.76,48.4,40.85,79.57,45.42,239.94,36.06,46.63,14.47,68.46,66.25,163.38,49.71,25,65.71,46.26,44.11,68.89,55.11,38.47,53.91,123.8,17.11
22.39,80.9031,107.12,49.97,70.57,37.6,77.09,56.4,49.56,41.1,80.34,45.765,240.99,36.31,46.87,14.88,67.64,65.54,162.62,48.65,25,64.75,45.59,45.65,68.26,55.17,37.925,53.51,122.16,17.12
21.87,80.7142,105.71,49.67,69.46,37.36,76.07,56.05,48.77,41.73,79.33,46.29,241.09,36.55,46.86,15.31,66.29,65.71,161.05,48.94,25.83,64.42,45.64,45.86,67.92,54.65,37.29,53.57,122.65,16.61
22.35,81.1286,104.95,49.76,69.14,36.92,75.79,55.04,48.82,41.47,78.53,45.94,241.42,36.09,46.48,14.74,64.81,65.7,162.9,48.19,25.76,63.78,46.09,45.12,68.3,54.53,37.21,53.4,122.17,16.5
22.55,80.0028,104.55,51.35,70.29,37.53,75.53,55.6,49.27,41.94,79.66,46.419,248.7,36.44,47.1,15.02,66.02,66.64,166.73,49.55,25.85,65.33,46.74,44.95,69.52,55.46,36.755,54.32,125.45,16.83
24.6,80.9185,104.33,51.21,70.63,37.2,75.13,55.44,49.01,42.48,79.01,46.78,245.84,35.72,46.72,14.71,66.82,66.45,166.16,49.56,26.04,65.21,46.98,44.35,69.55,55.75,37.35,54.11,125.84,16.83
24.88,80.7928,109.45,52.14,69.77,37.11,75.41,55.32,48.91,42.36,78.51,46.79,247.28,35.24,46.16,14.49,67.13,66.27,163.55,49.3,26.08,65.21,46.75,45.01,69.49,54.87,37.015,53.78,125.25,16.83
25.99,80.1942,107.05,52.67,68.8,36.58,74.4,54.64,48.67,41.71,77.43,45.75,243.7,34.81,45.78,14.32,66.3,65.72,160.38,48.7,25.52,64.45,45.99,44.44,68.16,53.68,36.735,53.07,121.6,16.83
25.45,80.0771,107.93,52.39,68.77,36.29,74.08,53.99,48.11,40.59,77.15,45.51,245.97,35.12,45.89,13.85,65.14,65.64,159.38,49.42,25.45,64.37,45.92,43.76,67.54,54.12,36.155,52.79,122.35,16.72
26.23,79.2042,109.85,52.37,68.45,36.4,73.94,60.89,48.41,40.34,77.02,47.74,250.87,35.02,45.8,13.68,65.02,65.96,159.82,49.73,25.67,64.25,45.8,45.72,67.93,54.2,36.115,52.81,123.69,16.7
26.61,79.6428,109.27,53.37,68.45,36.53,74.62,58.5,48.74,40.66,77.515,47.185,248.64,35.25,45.97,13.96,65.61,66.36,159.66,50.28,25.72,64.8,45.9,45.39,68.06,55.58,36.125,52.83,123.78,16.655
26.1,79.2842,108.46,53.63,68.35,36.61,74,57.67,48.94,41.48,77.25,47.5,248.12,35.25,45.82,13.94,65.75,66.01,159.89,49.36,25.79,64.51,45.53,45.58,68.77,56,35.34,52.18,123.06,16.8
26.23,78.6813,109.27,54.32,69.61,38.12,75.62,59.04,49.78,43.14,79.09,48.27,254.17,35.9,46.51,14.21,67.07,66.59,164.9,50.25,26.06,65.35,45.85,46.55,63.81,57.16,35.355,52.74,128.65,17.03
26.12,77.7799,108.4,52.63,69.63,38.03,79.51,58.13,49.66,43.79,79.425,48.045,251,35.79,46.38,14.12,66.63,66,165.29,50.36,25.7,65.17,46.01,46.6,63.13,56.47,35.285,53.25,130.75,16.88
26.33,78.4314,109.36,52.59,69.82,37.84,80.55,59.26,50.01,43.36,79.97,49.19,250.5,36.15,46.72,14.32,66.98,65.65,162.51,51.03,25.89,65.74,45.99,47.7,63.59,57.03,36.75,53.77,130.64,17.19
26.18,81.4413,109.84,52.58,70.03,38.44,81.55,59.47,50.62,43.04,79.94,49.46,255.87,35.86,46.41,14.39,67.47,66.35,165.96,51.24,25.77,65.94,46.11,47.51,62.46,58.04,36.165,53.7,130.9,17.51
