1332.T,1605.T,1721.T,1801.T,1802.T,1803.T,1808.T,1812.T,1925.T,1928.T,1963.T,2002.T,2269.T,2282.T,2413.T,2432.T,2501.T,2502.T,2503.T,2531.T,2768.T,2801.T,2802.T,2871.T,2914.T,3086.T,3099.T,3101.T,3103.T,3382.T,3401.T,3402.T,3405.T,3407.T,3436.T,3659.T,3861.T,4004.T,4005.T,4021.T,4042.T,4043.T,4061.T,4063.T,4151.T,4183.T,4188.T,4208.T,4324.T,4452.T,4502.T,4503.T,4506.T,4507.T,4519.T,4523.T,4543.T,4568.T,4578.T,4631.T,4689.T,4704.T,4751.T,4755.T,4901.T,4902.T,4911.T,5019.T,5020.T,5101.T,5108.T,5201.T,5202.T,5214.T,5232.T,5233.T,5301.T,5332.T,5333.T,5401.T,5406.T,5411.T,5541.T,5631.T,5706.T,5707.T,5711.T,5713.T,5714.T,5801.T,5802.T,5803.T,6103.T,6113.T,6301.T,6302.T,6305.T,6326.T,6361.T,6367.T,6471.T,6472.T,6473.T,6479.T,6501.T,6503.T,6504.T,6506.T,6645.T,6674.T,6701.T,6702.T,6703.T,6724.T,6752.T,6753.T,6758.T,6762.T,6770.T,6841.T,6857.T,6861.T,6902.T,6952.T,6954.T,6971.T,6976.T,6981.T,6988.T,7003.T,7004.T,7011.T,7012.T,7013.T,7201.T,7202.T,7203.T,7205.T,7211.T,7261.T,7267.T,7269.T,7270.T,7272.T,7731.T,7733.T,7735.T,7751.T,7752.T,7762.T,7832.T,7911.T,7912.T,7951.T,7974.T,8001.T,8002.T,8015.T,8031.T,8035.T,8053.T,8058.T,8233.T,8252.T,8253.T,8267.T,8304.T,8306.T,8308.T,8309.T,8316.T,8331.T,8354.T,8355.T,8411.T,8591.T,8601.T,8604.T,8628.T,8630.T,8725.T,8750.T,8766.T,8795.T,8801.T,8802.T,8804.T,8830.T,9001.T,9005.T,9007.T,9008.T,9009.T,9020.T,9021.T,9022.T,9064.T,9101.T,9104.T,9107.T,9202.T,9301.T,9432.T,9433.T,9501.T,9502.T,9503.T,9531.T,9532.T,9602.T,9613.T,9735.T,9766.T,9983.T,9984.T
6.5184,8.8560,25.5764,33.5127,9.5290,7.9455,10.6246,12.9539,28.3293,17.2949,12.9355,20.0524,70.2478,37.7938,20.2641,19.3342,22.4922,42.9865,21.7832,10.4221,3.1487,47.1387,16.4433,23.9745,22.4369,11.7294,8.0191,12.3739,3.9129,34.6543,17.2535,6.9741,11.7386,10.1597,13.4419,16.0382,5.2663,27.2060,4.5021,43.0417,13.9483,23.9929,28.6331,102.1032,16.3512,22.4553,6.6924,20.5587,33.2365,76.4163,33.6140,14.0265,17.7231,56.6677,70.7081,53.3809,29.2407,57.2662,35.5290,26.8194,3.0014,43.6402,42.2131,10.4405,49.3944,9.4093,74.8051,28.2188,4.8004,18.7910,38.0608,33.5587,6.4540,25.0148,38.8066,29.0474,10.0630,39.9114,14.0864,15.8495,6.4724,13.4051,19.7946,17.6126,22.6671,22.1791,27.8045,28.5134,31.8555,27.7124,12.4015,3.7840,54.2280,11.2599,22.4692,33.0524,23.9745,15.4076,27.5927,125.8567,8.5899,2.8817,11.9780,16.9405,35.2620,13.2440,31.3491,33.2825,48.5197,18.7358,41.9369,80.0806,13.2578,15.6792,8.3708,12.5673,53.9886,75.1273,17.6034,18.4228,38.3923,572.2016,43.5481,11.6558,177.3687,64.0700,20.1721,43.9256,49.3207,8.9490,3.6735,42.1947,24.2230,24.9688,6.6298,11.3520,65.8101,7.7613,4.3824,10.0630,25.4429,39.7825,23.7765,17.2627,13.8378,11.0021,52.6628,27.9518,9.4554,5.1006,52.5707,16.2131,21.6728,47.5070,371.2175,19.3296,6.5690,29.0934,16.4801,167.1031,14.9196,27.1462,11.4901,21.7925,11.8491,17.3041,23.2011,4.8741,4.0795,35.6302,35.3264,4.9440,18.4044,7.1076,1.4464,15.3017,4.3576,3.1975,8.5255,40.8045,32.8590,14.5559,52.9850,11.0712,23.0952,18.1834,11.9044,36.2287,28.6791,17.7139,23.0538,62.9744,37.1033,92.2059,82.1521,203.2858,20.0017,17.4469,25.1990,13.3406,33.6324,28.0347,46.3469,26.5017,4.7139,13.8976,12.0149,24.5729,17.9072,39.6352,13.3498,78.9666,42.0750,614.5528,54.1819
6.5062,8.8587,25.5469,33.8634,9.5387,8.0684,10.7701,12.9756,28.5519,16.9731,13.2237,19.7299,71.2189,37.8150,20.6305,19.2797,22.7809,43.3195,21.8068,10.6874,3.1428,47.6937,17.5336,24.0490,22.4409,11.8269,8.0500,12.4978,3.8412,34.9202,17.2671,6.9675,11.9740,10.2050,13.4167,16.0266,5.1829,27.3664,4.5488,43.6044,13.9773,23.0106,28.6714,102.5552,16.6331,22.6798,6.8692,20.6305,33.0364,75.2991,33.6153,14.0324,17.8645,56.5984,72.5055,53.2626,29.3881,57.3795,37.0155,27.1827,2.9866,43.5584,42.0881,10.7150,48.9802,9.4377,75.1520,28.1200,4.7639,18.9213,38.2101,33.1742,6.4235,23.3598,38.8258,28.4876,10.0442,40.2502,14.1795,15.8520,6.4602,13.3800,19.5002,17.7909,22.7901,22.1652,27.7065,28.7724,32.2093,27.8902,12.5345,3.8045,54.4940,11.3491,22.4684,33.3121,24.2420,15.6176,27.4675,125.6210,8.5830,2.8947,12.1394,17.0834,36.2435,13.6327,30.9228,33.9094,48.9802,18.9948,41.4448,78.7635,13.7384,15.5028,8.4976,12.5621,53.8415,76.2732,17.7909,18.2229,39.5610,586.0169,44.1098,11.6799,182.5961,63.6743,20.2537,44.5509,49.2559,8.9874,3.6574,41.6837,22.8084,24.4350,6.6863,11.3169,65.9809,7.7284,4.5029,10.0947,25.4734,39.3956,23.6814,17.5796,13.9222,11.1010,54.4021,27.6605,9.3182,5.1002,52.5642,16.5228,21.3749,47.6937,373.0034,19.3899,6.5953,29.1308,16.5366,171.8444,14.9468,27.1872,11.5421,21.8068,12.1118,17.5107,23.2036,4.8613,4.0875,35.6370,35.3246,4.9899,18.4710,6.9932,1.4428,14.4368,4.3586,3.1989,8.3533,41.3621,32.9813,14.7079,53.2718,11.1147,23.0933,18.3929,11.8545,36.5744,28.7633,17.8001,22.9555,63.4078,37.2176,92.0792,82.1637,202.7672,20.0194,17.3590,25.1058,13.3432,33.7532,28.3497,45.9109,26.4245,4.7418,14.0600,12.3737,24.8301,18.2688,39.2853,13.3248,79.4895,42.3178,614.4125,52.1966
6.3455,8.8534,25.4098,34.7208,9.5413,8.1138,10.9228,12.9674,28.6516,16.9045,13.1239,19.0182,69.7180,37.3456,20.4089,19.2024,22.7113,43.6083,21.8272,10.3886,3.1497,45.8186,18.0235,23.3191,22.2830,11.8346,7.9941,12.5529,3.8313,34.3340,17.4157,6.9340,11.9359,10.2505,13.3542,15.9513,5.2127,27.1504,4.6049,44.0688,14.1186,23.2731,29.0568,102.7350,16.6052,23.0981,7.1523,20.9891,33.3394,73.4848,33.4775,14.3074,18.4840,55.7836,71.8362,54.3929,29.3055,61.2174,36.9957,27.2149,2.9563,43.8846,40.7072,10.2781,47.7158,8.3809,74.1018,27.8135,4.7403,18.5209,37.7601,30.8527,6.3271,22.6100,38.4048,28.3201,9.9373,40.3849,15.0303,15.8086,6.4837,13.3311,19.2392,17.5630,23.3191,21.7074,27.6754,28.6884,31.8658,27.0952,12.4700,3.7023,52.5878,11.1254,22.5225,32.5565,23.7796,15.5875,27.1320,125.1148,8.5375,2.7998,11.9543,17.3236,35.8444,13.1930,30.9909,33.6157,48.2592,18.8524,41.2598,78.6791,13.4739,14.8277,8.5163,12.7003,56.8243,78.0068,18.4195,18.0788,39.3257,581.4130,42.7149,11.4754,179.8669,61.6134,20.1602,44.6029,49.6407,8.8506,3.6102,41.5177,21.9193,24.0007,6.5463,11.1576,64.6894,8.0770,4.4391,9.9373,24.9631,39.3165,23.4343,17.6643,13.6120,10.9873,55.0744,27.3576,9.2282,5.0193,54.3377,16.3750,21.1272,47.5224,369.3119,19.1747,6.5389,29.1950,16.3842,172.1767,14.9521,27.0445,11.5398,21.7535,12.2582,17.4249,23.0060,4.8278,4.0928,34.3893,35.0616,4.9733,18.4380,6.9257,1.4220,14.3811,4.3424,3.1645,8.3533,41.7387,32.9802,14.8001,53.3891,11.2912,22.7620,18.5301,11.7609,36.6273,28.6424,17.6091,22.4534,62.2581,36.9772,92.1438,82.3170,201.8782,19.7411,16.7894,24.7467,12.8753,33.7262,26.7360,45.3305,26.2801,4.8351,14.1738,12.3964,25.0644,18.4564,39.1415,13.2160,78.7528,42.7333,603.7006,51.8326
6.2814,8.8758,25.3464,34.7180,9.5831,8.1852,10.7511,13.0135,28.6481,16.9267,13.1331,18.9546,69.7119,36.0515,20.6928,19.2305,22.6518,43.8688,22.0953,10.2912,3.1269,45.8921,17.9752,22.8633,22.1505,11.5972,7.7897,12.4157,3.8167,34.0190,17.2992,6.8884,11.7259,10.0751,13.4825,16.0392,5.1410,26.5788,4.6076,44.4206,13.1147,23.1300,28.8780,101.6248,16.8486,23.3599,7.2517,20.4905,33.1545,70.8982,35.9044,13.9654,18.3476,55.7695,71.1833,53.3047,29.3562,61.8026,36.2171,26.9283,2.9890,43.5009,40.2361,10.3280,48.1637,7.9369,70.8707,27.6364,4.7410,18.6144,37.8725,30.2575,6.3734,22.7345,38.5347,27.7744,9.7394,39.1784,15.2023,15.6898,6.4010,13.1422,19.1294,17.3912,23.4611,21.2906,27.5904,28.4825,31.6830,26.6800,12.0984,3.7155,50.7664,11.0178,22.3069,30.4415,23.4611,15.8599,27.0570,125.6285,8.6266,2.8142,11.6616,17.4648,35.6836,13.2250,31.5451,33.5224,48.9271,18.8167,43.1790,78.6052,13.3262,14.6045,8.3774,12.7008,56.3121,83.9669,18.3293,18.1361,39.8682,589.0560,44.1999,11.5052,180.3955,61.8946,20.9779,44.9632,49.7548,9.2704,3.6327,41.4868,21.1895,23.7554,6.5242,11.1373,65.2238,8.1392,4.4329,9.8636,25.0383,38.6174,23.2587,17.7039,13.5285,11.0822,54.3532,27.5629,9.2888,5.0215,53.5255,16.3979,20.8492,46.9038,381.1160,19.2351,6.5389,30.5794,16.2140,170.8768,14.8896,26.5236,11.5420,21.6493,12.1122,17.3314,22.9461,4.9580,4.1542,34.1846,35.1318,4.9479,18.5592,6.9620,1.4623,14.4114,4.4457,3.4451,8.3599,41.6340,32.8602,14.6735,53.3691,11.3213,22.5920,18.4994,11.6800,36.5849,28.8780,17.6487,22.4402,61.7106,37.4770,91.8486,81.6125,199.6628,18.1453,16.3795,24.4175,12.7100,33.4488,26.1557,45.3955,26.3167,4.7272,13.9424,12.3329,24.9234,18.3017,39.5003,13.3630,79.1754,42.0294,604.7825,52.3575
6.2322,8.6563,25.0034,34.2773,9.4321,8.1484,10.6134,12.8551,28.5195,16.8968,12.5203,18.8362,69.1127,35.8586,20.9571,19.3478,22.3430,44.4628,22.0454,10.2413,3.1254,46.0441,18.0409,22.5291,22.1058,11.1994,7.5345,12.0738,3.6556,33.6820,17.6084,6.7643,11.5343,9.3949,13.1528,16.1666,4.9300,25.7010,4.4091,43.9512,12.9668,21.8593,28.5102,102.3203,16.5294,22.2593,6.9699,19.4595,32.3239,72.6102,35.9702,13.5249,18.2874,55.4111,71.0661,52.1461,29.5799,62.5828,35.6819,26.1940,2.9766,43.2536,41.3467,10.0925,48.2766,7.6647,68.7964,27.0219,4.6612,17.9060,37.7655,29.7659,6.3904,22.0547,38.1376,27.2544,9.5158,38.5561,14.4086,14.3946,6.1299,12.3715,18.6688,16.2968,22.1663,20.5850,26.9381,27.5102,31.0682,23.7476,11.8412,3.3859,49.0207,10.5576,22.0640,29.2543,22.6128,15.7201,25.5429,125.2493,8.3065,2.7068,11.2645,17.1061,35.5702,12.8970,30.4635,32.0914,47.9045,18.2595,44.0442,79.1401,13.1807,14.3527,8.1763,11.0878,55.2530,81.6702,17.8130,17.6735,39.9979,582.2954,42.7885,12.5668,175.5723,62.4061,20.1106,44.7419,48.1277,8.6786,3.5440,40.4351,20.1850,22.5012,6.4341,10.9064,64.4525,7.9531,4.2323,9.3158,24.3057,37.2074,22.8639,17.1991,13.2272,10.9297,53.1135,27.3149,9.0693,4.9765,53.6716,16.1945,20.5013,44.8349,374.7713,19.4920,6.3922,30.1845,15.9155,171.6190,14.6225,25.8591,11.3855,21.3477,12.0645,17.0735,23.5709,4.8546,4.1496,33.5983,34.7889,4.7811,18.3618,6.8648,1.4529,14.4272,4.4165,3.4696,8.2228,40.7700,32.7518,14.3481,53.0484,10.8413,22.6918,18.7339,11.6273,36.9655,28.8357,17.7293,22.3802,63.2525,37.9980,91.6790,82.2469,198.0362,17.8409,15.8689,23.8127,11.9436,33.7285,25.8312,45.8860,26.0080,4.7718,14.3388,12.3901,25.0499,18.1758,40.7886,13.3109,78.7959,43.2536,606.0151,51.6159
5.8421,8.5878,24.8501,35.7279,9.2930,8.1396,10.5121,12.6970,27.9915,16.8230,12.0781,18.7735,69.0176,35.4934,21.1460,19.1111,22.1494,44.9552,22.1447,10.2589,3.0289,45.6210,17.8968,22.5433,21.8399,11.0466,7.4456,12.7814,3.6103,34.9683,17.6389,6.6017,11.2810,8.9592,12.8189,15.9416,4.8012,24.8313,4.3230,44.5895,12.7626,21.1835,27.4758,102.3074,16.2135,21.6993,6.8821,19.1299,32.0707,72.3747,35.5122,13.3393,17.6670,54.2013,71.2682,51.3412,29.4638,63.4099,35.7748,25.6472,2.6257,43.3236,40.6510,9.8556,47.5152,7.3894,66.6264,26.4349,4.5715,17.8077,37.8659,28.6479,6.2453,21.5586,37.6971,26.7349,9.1242,37.6033,14.3380,14.2677,5.2420,12.0406,17.8452,15.6884,21.9150,19.9082,26.5474,27.1054,30.3359,23.2372,11.7171,3.3290,47.8247,10.3339,21.9197,28.5542,22.4307,15.5430,24.8313,122.3281,8.1583,2.6538,11.1310,15.9697,34.7432,12.4204,29.9139,30.8985,46.5119,18.1828,43.0891,78.3294,13.2034,14.1130,7.9370,10.6433,54.1169,80.1767,17.3107,17.3669,40.2290,571.4583,42.5734,12.6220,172.5909,61.8064,20.6678,44.5895,46.9057,8.5897,3.5071,40.2384,19.9457,21.5211,6.2069,11.0372,64.5727,8.2052,4.1261,8.9910,24.0624,36.6375,23.9452,16.8324,12.8095,11.4967,53.0760,26.8569,8.8147,4.8669,54.5764,15.7540,20.1051,45.3397,368.8128,19.5378,6.3082,30.0077,15.6978,168.8868,14.3099,25.3565,11.4310,21.8212,11.9093,17.3200,24.5969,4.8265,4.0848,33.0834,34.5557,4.6887,18.0515,6.7705,1.4619,13.9723,4.3145,3.4959,8.1583,40.4166,32.4739,13.9301,52.9260,10.6011,22.0556,18.2250,12.0124,36.5906,28.9761,18.0327,22.5620,64.7978,38.5880,91.9453,82.1553,196.5033,17.5779,15.5665,23.5185,11.2716,33.6742,25.2721,45.9492,25.7409,4.7450,14.3802,12.5376,24.9579,18.1077,41.0261,12.4157,78.2825,44.2613,604.3730,50.2253
6.1495,8.6509,25.0236,35.8088,9.2620,8.2119,10.6054,12.1570,28.1361,16.9961,12.1665,18.9687,72.1851,36.7548,20.9649,19.1485,22.5732,44.8816,22.4881,10.3122,3.0747,45.9790,17.9280,23.2260,21.8542,11.2488,7.4550,12.6395,3.6234,35.0519,17.7861,6.6367,11.4758,9.0889,12.6773,15.7710,4.7871,24.7870,4.3803,45.8371,12.8476,21.4947,27.5212,101.7025,16.3859,21.6839,6.9423,19.3188,32.5921,71.7121,35.7804,13.5099,17.8240,54.2287,71.4283,51.9865,29.2619,64.4274,35.2411,25.8466,2.6490,42.6205,41.4379,10.0094,47.4833,7.3037,67.9373,25.9318,4.5932,17.9564,37.6252,29.1863,6.1305,21.3906,38.0793,27.1806,9.0255,38.6943,14.4276,14.6452,5.3453,12.4314,18.1267,16.9157,22.3462,20.2175,26.9535,27.4171,31.0311,23.2071,11.7597,3.3396,48.7226,10.3784,22.0056,28.5240,22.2232,15.4162,24.9857,123.2729,8.1078,2.6585,11.1920,16.0548,34.6167,12.4692,30.2269,31.8353,46.8778,18.1551,43.6611,77.1142,13.5099,13.8599,7.8458,11.0785,54.8531,80.6998,17.2942,17.8807,40.6810,577.7650,42.4975,12.9706,173.1781,61.0499,20.2081,43.9923,47.4170,8.6282,3.3112,39.5741,20.2364,22.1948,6.4721,10.8420,63.5759,8.1740,4.2195,9.1920,24.2241,37.0670,26.1115,16.6698,13.1788,11.5231,54.0206,27.1286,8.7417,4.9101,55.3451,15.6385,20.1891,44.5126,368.3997,19.7445,6.4077,30.8419,16.0974,172.1848,14.5600,25.6385,11.6177,21.7502,11.9583,17.6300,24.5316,4.8448,4.0823,33.4720,34.6924,4.8912,17.6253,6.8212,1.4702,14.0917,4.3831,3.6253,8.2592,39.8295,32.5732,13.8647,53.1029,10.5913,21.9394,18.3916,12.0813,36.4899,29.2809,18.0794,22.8381,64.4274,38.8362,93.5285,83.0176,198.2490,17.4077,15.6575,23.5761,11.3528,33.9828,25.3358,46.4142,25.3310,4.7966,14.4181,12.4739,24.9195,18.0699,41.6744,12.4976,79.1104,42.9043,602.9304,49.1956
5.8036,8.6367,24.1925,34.3323,8.8888,7.9858,10.5254,11.8047,28.1196,16.9592,11.8329,19.0097,71.9567,36.3546,20.4771,19.2543,22.9979,45.5068,21.2437,9.4531,3.0382,46.4191,17.7305,23.2425,21.7845,11.2685,7.4308,12.3973,3.3862,34.9437,17.3543,6.5297,11.2121,8.9433,11.4378,15.5013,4.6842,25.2084,4.3174,43.9736,12.5948,21.3801,27.5223,99.6107,16.7335,21.5776,6.8100,18.8216,32.3100,73.2454,35.1130,13.7094,17.8998,54.2638,70.8280,51.9688,29.1119,64.2249,35.9690,25.6034,2.6996,43.1740,41.0577,9.8764,47.1434,7.1392,66.8586,25.6505,4.5065,17.5894,37.5680,28.7827,5.8506,20.8910,37.7185,26.9015,9.0581,37.9066,14.1186,14.3349,5.1357,12.0680,17.8528,16.0750,21.7281,19.8093,26.4029,27.0802,30.6169,22.7816,11.5507,3.2357,47.3127,10.3185,21.8128,28.3124,21.6717,15.5342,24.4841,123.7844,7.8823,2.5679,10.9205,15.5389,34.6897,12.2373,29.7233,30.8520,46.8424,17.7023,43.4562,76.0390,13.2250,13.6295,7.8438,11.0898,55.5995,78.4469,17.0062,18.6429,38.5180,575.4657,41.8196,12.8111,169.4981,60.4154,19.0850,43.4280,45.5162,8.3432,3.3110,38.9789,20.0820,21.7093,6.3858,10.4737,63.8769,7.6942,4.1669,8.8869,23.8586,36.3546,26.4218,16.3290,12.0586,11.7859,54.0851,26.9532,8.6818,4.8347,56.0604,15.6047,20.0256,43.7384,368.5313,19.2872,6.2457,30.4288,15.8258,170.9090,14.4572,25.1143,11.5695,21.6811,11.7200,17.6788,24.1643,4.8216,4.0437,33.5704,34.5298,4.9852,17.2884,6.7442,1.4626,14.1092,4.3033,3.5913,8.3056,39.7502,32.3382,13.7847,52.3826,10.3420,21.7610,18.7699,11.9269,36.6368,29.6292,18.1444,23.0356,65.9368,39.1294,94.2962,83.4604,199.9739,17.6694,15.4072,23.1767,10.8170,34.2476,25.2836,45.5256,24.9027,4.8441,14.5324,12.4631,25.1566,18.3325,41.1988,12.4819,79.2653,42.2334,595.5008,48.7989
5.7771,8.4476,26.2425,35.2574,9.0338,8.1182,10.5253,11.9885,28.8762,17.0387,11.1011,19.1155,72.7804,36.2958,21.1733,19.1816,23.3822,46.1887,21.5462,9.4681,3.0396,46.5379,17.7278,23.0330,21.8294,11.1861,7.3252,12.5077,3.2756,35.2858,17.5107,6.6399,11.3843,8.8460,11.8186,15.6039,4.6821,25.7139,4.3423,45.0748,12.6304,20.7674,27.1959,100.6748,16.9538,21.3621,6.8476,18.9456,32.9919,74.1586,34.6061,13.8434,17.9921,54.3351,71.1756,52.2490,29.6030,65.5401,37.8062,25.9970,2.6903,44.2724,42.6204,9.7890,47.3309,7.0987,68.5325,25.0153,4.2762,17.9166,38.3631,28.8384,5.8810,20.9845,41.1101,27.3658,9.4586,37.4758,14.0652,14.3437,5.1163,12.1253,18.3603,16.0381,21.7020,19.6347,25.5156,27.1251,30.7736,22.7309,11.5920,3.2001,47.1987,10.1760,21.8672,28.5552,21.6170,14.9478,24.5150,127.5309,7.8539,2.5487,10.9123,15.3018,34.5400,12.3991,29.6880,31.3399,47.5763,17.8128,44.6972,77.4625,13.2817,13.4044,7.8340,10.3837,55.3452,79.6714,16.9349,18.7190,39.8357,571.5763,42.0446,12.9891,171.8505,60.9241,19.6724,43.2623,46.0282,8.2598,3.3605,38.5425,19.7951,18.8323,6.3435,10.6386,64.2846,7.6556,4.1535,8.7318,23.9297,36.9943,25.9593,16.2741,12.5737,11.9790,54.3729,26.9599,8.7506,4.9370,55.3169,15.7360,21.5698,44.9804,371.1706,19.3420,6.1764,29.5464,15.6086,173.4080,14.4522,25.0956,11.5165,18.8795,11.6392,17.7514,24.0997,4.8180,3.9958,33.2468,34.4551,4.9370,17.3502,6.6833,1.4641,14.0133,4.2847,3.6022,8.1937,39.8357,32.0290,13.5649,52.4189,10.1996,21.6972,18.8417,12.0545,37.0699,29.8768,18.0488,23.3350,65.2286,39.3165,94.3974,83.7211,200.1225,17.6759,15.2735,22.9103,10.8179,34.5589,25.6383,46.1603,24.8596,4.8237,14.3956,12.2245,25.2891,18.3320,41.3933,12.6870,80.5965,42.0540,604.9930,47.6424
5.8323,8.6794,26.6564,35.2583,8.9516,8.1954,10.5208,11.8442,29.1047,17.1045,11.7024,18.8202,73.4470,36.3926,21.5709,19.4535,23.4803,46.0060,21.1455,9.2258,3.0343,47.2632,18.0545,22.8470,21.7552,11.1352,7.2502,12.4680,3.2423,35.3718,17.6575,7.0564,11.6267,8.8354,11.8347,11.8820,4.6601,25.9853,4.3860,46.2706,12.7516,20.5689,26.7982,101.1905,17.2511,21.4764,6.8636,19.0471,33.7932,73.3997,35.0220,13.9899,18.1302,54.1258,70.9893,52.0273,31.3260,65.5068,39.4931,26.0515,2.7318,46.1761,42.2533,9.8969,44.5692,7.2029,74.2032,25.7490,4.3047,18.6784,38.4155,28.8305,5.9173,20.8714,41.0244,24.8510,9.6322,37.7160,14.1033,14.1600,5.2273,12.2364,19.2267,16.0884,21.1550,19.8505,25.6166,28.6604,31.0519,22.6391,11.6598,3.2233,47.1686,10.2467,21.8828,28.4997,21.6276,14.7556,24.6336,128.5558,7.8079,2.5522,10.8422,15.0959,35.0126,12.3593,29.4450,31.0992,47.8303,17.9411,44.8055,78.7499,13.5362,13.4322,7.8901,10.6815,56.4606,79.2131,16.9675,18.8958,39.5593,569.9939,42.0926,13.4984,169.4385,61.1018,19.3401,43.2742,46.6677,8.1482,3.3462,38.4722,19.7844,19.6615,6.3871,10.5444,64.6277,7.7134,4.1403,8.7427,24.0286,37.1772,26.0987,16.1546,12.4397,12.3357,53.3129,27.1007,8.7342,4.5845,57.0939,15.7481,21.7411,45.7035,372.8119,19.3684,6.2151,29.7285,15.7103,173.6449,14.5712,25.0731,11.6551,18.4704,11.9765,18.0356,23.8963,4.8199,4.0089,33.1787,34.2658,4.9343,16.9958,6.6452,1.4689,14.1648,4.1875,3.5561,8.1860,40.4667,32.4414,13.5267,52.9442,10.0292,21.8120,18.9005,12.1277,37.4797,30.1539,18.3287,23.6694,65.6958,39.6065,94.9990,84.3459,200.5849,17.8371,15.3511,22.9415,10.7571,34.5399,25.5883,46.7716,25.4276,4.8681,14.5854,12.4349,25.2622,18.2814,42.3005,12.9974,82.7956,42.1588,600.9985,47.3955
5.8601,8.7207,26.7834,35.4263,8.9943,8.2345,10.5709,11.9006,29.2433,17.1860,11.7581,18.9098,73.7968,36.5660,21.6737,19.5462,23.5922,46.2251,21.2463,9.2697,3.0487,47.4883,18.1405,22.9558,21.8589,11.1882,7.2847,12.5274,3.2577,35.5402,17.7416,7.0900,11.6821,8.8775,11.8911,11.9386,4.6823,26.1091,4.4069,46.4910,12.8123,20.6669,26.9259,101.6724,17.3332,21.5787,6.8962,19.1378,33.9541,73.7493,35.1888,14.0565,18.2165,54.3836,71.3274,52.2751,31.4752,65.8188,39.6812,26.1755,2.7448,46.3961,42.4545,9.9440,44.7815,7.2372,74.5566,25.8716,4.3252,18.7674,38.5985,28.9679,5.9455,20.9708,41.2198,24.9693,9.6781,37.8957,14.1705,14.2275,5.2522,12.2947,19.3182,16.1650,21.2558,19.9451,25.7387,28.7969,31.1998,22.7469,11.7154,3.2387,47.3933,10.2955,21.9871,28.6354,21.7306,14.8258,24.7509,129.1681,7.8451,2.5644,10.8938,15.1678,35.1793,12.4182,29.5852,31.2473,48.0581,18.0266,45.0189,79.1250,13.6006,13.4962,7.9277,10.7324,56.7295,79.5904,17.0483,18.9858,39.7477,572.7087,42.2931,13.5627,170.2455,61.3929,19.4322,43.4803,46.8899,8.1870,3.3622,38.6555,19.8786,19.7551,6.4176,10.5946,64.9355,7.7501,4.1600,8.7844,24.1430,37.3543,26.2230,16.2315,12.4989,12.3944,53.5668,27.2298,8.7758,4.6064,57.3658,15.8231,21.8446,45.9212,374.5876,19.4607,6.2447,29.8701,15.7851,174.4720,14.6406,25.1925,11.7106,18.5584,12.0335,18.1215,24.0101,4.8429,4.0280,33.3368,34.4290,4.9578,17.0768,6.6769,1.4759,14.2322,4.2075,3.5730,8.2250,40.6595,32.5960,13.5911,53.1964,10.0770,21.9158,18.9906,12.1855,37.6582,30.2975,18.4160,23.7821,66.0087,39.7952,95.4515,84.7476,201.5403,17.9221,15.4242,23.0508,10.8083,34.7044,25.7102,46.9944,25.5487,4.8913,14.6549,12.4942,25.3825,18.3685,42.5020,13.0593,83.1900,42.3596,603.8610,47.6213
5.6836,8.4455,26.4980,34.5957,8.8295,8.1167,10.2837,11.5192,28.5890,17.0555,11.5667,18.9706,72.4228,36.6866,21.3847,19.2842,23.2285,45.4591,20.4818,9.1051,3.0034,46.2860,18.1817,22.7723,21.8219,11.2436,7.2423,12.1370,3.1744,35.2515,17.6590,7.2736,11.4052,8.6366,11.8044,12.7358,4.5431,26.0323,4.3055,45.3356,12.6027,20.5578,26.9922,100.8407,17.0412,21.3467,6.7005,18.8756,35.1659,73.8770,34.4246,13.6197,18.0487,54.6118,70.4269,51.2662,31.4973,67.9083,39.4619,25.4620,2.6707,45.4306,42.9120,9.9035,44.4802,7.2328,75.0745,25.3670,4.0926,18.6094,37.3804,28.5129,5.7691,20.3772,40.2032,24.6257,9.5518,38.2548,13.9238,13.9808,4.9137,11.5335,19.0371,15.6536,20.5673,16.3854,25.2815,28.7695,31.9345,22.1640,11.5050,3.1174,47.1414,9.8275,21.7886,28.4084,21.4322,14.4465,22.8293,127.3102,7.6795,2.4616,10.6353,15.0548,34.9473,12.3223,29.5109,31.4117,47.9968,17.7445,43.9099,79.3705,13.6577,13.2395,7.7935,10.7114,55.9709,77.1750,16.5565,18.9991,40.8685,573.4900,41.7049,13.2490,169.4143,60.9511,19.2462,43.0450,45.8868,8.0026,3.2980,38.6445,19.4363,19.0561,6.2814,10.2266,64.5343,7.6034,4.0298,8.3742,23.5897,37.6276,25.2957,16.2239,12.2606,12.1180,52.4638,26.4315,8.7535,4.5336,58.5465,15.2449,21.8314,45.7157,365.0605,19.1607,6.0875,29.7010,15.4825,173.5487,14.3848,24.9013,11.6048,19.0847,11.4622,17.9014,23.9128,4.7921,3.9690,32.9800,33.5977,4.9327,16.7086,6.6435,1.4599,14.0189,4.0697,3.4748,8.1262,40.1652,32.4857,12.9734,53.6898,9.3950,21.6746,18.8185,12.0990,37.0478,30.4138,18.0772,24.0364,65.9599,39.1578,95.7084,84.7974,199.3529,17.6020,15.2069,22.7153,10.3312,34.4911,25.2434,46.4666,25.1674,4.9137,14.7032,12.2701,25.2577,18.3718,42.5318,12.8023,82.8110,41.9140,596.8706,46.5236
