AAL.L,ABDN.L,ABF.L,ADM.L,AHT.L,ANTO.L,AV_.L,AVV.L,AZN.L,BA_.L,BARC.L,BATS.L,BDEV.L,BKG.L,BLND.L,BNZL.L,BP_.L,BRBY.L,BT_A.L,CNA.L,CPG.L,CRDA.L,CRH.L,DCC.L,DGE.L,DPH.L,ENT.L,EXPN.L,FLTR.L,FRES.L,GLEN.L,GSK.L,HIK.L,HL_.L,HLMA.L,HSBA.L,IAG.L,ICP.L,IHG.L,III.L,INF.L,ITRK.L,JD_.L,KGF.L,LAND.L,LGEN.L,LLOY.L,LSEG.L,MGGT.L,MNDI.L,MRO.L,NG_.L,NWG.L,NXT.L,PRU.L,PSN.L,PSON.L,REL.L,RIO.L,RKT.L,RMV.L,RR_.L,RS2.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SHEL.L,SKG.L,SMDS.L,SMIN.L,SMT.L,SN_.L,SPX.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,TW_.L,ULVR.L,UTG.L,UU_.L,VOD.L,WPP.L,WTB.L
47.82769474,3.24018185,28.97535678,44.40803156,70.92231862,20.1576567,5.996307997,40.43768704,118.7432148,8.13648686,2.813913696,42.63361389,9.17530303,60.54775399,7.516460455,37.02482239,5.3586054,25.37893169,2.582083648,0.98660342,23.24419166,113.1276248,52.03598799,85.74312524,50.43833223,56.10151201,23.24419166,41.62063215,152.627114,11.41066139,5.698532158,22.65815793,27.46608198,18.31525368,34.90367943,6.968498523,2.175531246,26.24234566,66.06816453,19.17186911,7.736732994,72.93468502,2.607918081,4.586291808,10.95379982,4.075041965,0.732610147,101.1622029,10.04279611,25.54209654,2.213603043,14.80720954,3.393828744,102.52191,17.49263093,34.83569408,8.97406639,30.72937885,76.87783541,86.55894945,9.052929398,1.674343235,14.8751949,7.016088269,3.960826575,46.48838331,10.88581447,17.94813278,25.4183632,53.89878662,5.196800264,21.76890953,15.20152458,17.17309977,179.8892399,21.31340768,6.991613542,22.10203775,39.63545989,3.913916682,2.183689488,49.97603184,14.22253552,14.54886521,1.643341915,16.39806677,41.77019992
47.95063235,3.30600189,27.78129983,44.21607466,71.53480633,19.91764102,5.988897251,41.60392502,120.294933,8.149362684,2.796496661,42.35899953,9.245921336,60.33793573,7.520814177,37.33197196,5.294364755,25.99224943,2.578137277,0.984181797,23.03317366,113.8189787,52.36543735,86.39140742,50.95052296,57.05914373,23.45492699,42.08009813,154.3481129,11.72202152,5.612040246,22.26585471,27.82211467,18.1558005,35.29123005,6.942603969,2.21162003,26.81534867,67.19482854,19.2169863,7.678631551,73.79322738,2.648202749,4.545412475,10.91660871,4.076041837,0.720790042,102.635713,10.04317117,25.80858266,2.203321013,14.85932208,3.320967331,102.8261822,17.95852879,34.91029156,9.292178152,31.04648689,75.91559896,87.41177837,9.180617595,1.683203925,15.06067528,7.172527558,3.905980011,46.93706387,11.02544828,17.8292818,25.01133282,53.72593195,5.314091927,21.72709884,15.70010774,17.33270127,181.2859061,21.57064196,6.963011389,22.34612389,39.69923257,3.908701,2.189035819,49.73288029,14.20356368,14.59130464,1.63150513,16.40076246,42.50185146
46.62223004,3.232764632,27.75990487,43.10805991,69.76681283,19.71197946,5.872810433,40.55229982,118.9787891,8.115897751,2.708561923,42.65944245,9.16810962,59.40782776,7.362764191,36.99054905,5.19648562,26.17614928,2.565955947,0.96547916,22.84550447,110.7677301,51.31911894,85.83547471,51.08121574,56.90644554,22.22695615,41.5990739,149.0633481,11.28884672,5.574411847,22.39280867,27.43363762,17.69320088,34.24446639,6.870644428,2.145207144,25.94504331,66.46335696,18.62442197,7.577556795,73.08386316,2.619654098,4.431796762,10.72331683,3.968225383,0.70351375,102.3935375,9.96474548,25.34688669,2.137050463,14.73368506,3.262672463,101.7681919,17.74078152,34.65230045,8.958754804,30.7778769,74.18501512,87.60275562,9.078386127,1.62752978,14.95391545,7.150690481,3.85675074,46.34354344,10.71516015,17.63202577,24.57064254,52.4202709,5.131911894,21.08502079,15.08306291,17.10863873,177.2718705,21.22776271,6.949492345,21.642394,39.36958105,3.925402807,2.129573505,49.95967208,14.1314501,14.49170352,1.597893839,16.18421486,41.92534115
43.64764599,3.105880305,26.9189844,42.34675372,67.07725789,18.38187885,5.746962641,38.14595575,112.6897933,8.103474791,2.579560972,43.15303591,8.325710555,55.42343127,7.163038085,36.57404425,4.933904969,25.5571128,2.521833877,0.935558361,21.9254552,104.9115415,49.1628872,82.98608633,49.75912949,54.04123322,20.93623504,39.96178455,142.8948857,10.83263838,5.261160682,21.87938194,26.86478056,17.56882118,33.10499819,6.66910555,1.998495756,24.94054407,63.22878491,17.5959231,7.141356547,71.60327893,2.478470802,4.288879217,10.49386435,3.813240479,0.667655858,99.76217628,9.984348205,23.9174465,2.023158506,14.62148712,3.115365978,98.40708016,16.70833515,32.38679724,8.117025753,30.19154153,71.3322597,87.07847661,8.832516503,1.531258614,14.5943852,7.065471164,3.848472978,44.46070366,10.39629742,17.3520058,23.67623939,50.978716,4.878346028,20.56358361,13.74745013,16.43731592,171.9616975,20.83460283,6.611513964,20.43484947,39.09452303,3.905387015,1.992668843,53.43821545,13.86940878,14.3504679,1.664871092,15.5022996,39.86692782
44.60720679,3.09021363,27.00566275,42.21404396,66.53666782,18.59251569,5.777297297,37.07717052,114.0493765,8.130012299,2.652028888,42.77357217,8.146191428,54.99555584,7.153871519,36.6861749,5.118671923,25.10461509,2.561695418,0.94351287,21.92946104,103.3576688,48.14639125,82.16300987,49.52161721,53.8495342,20.83062853,39.45010943,141.4999653,10.85349901,5.244060172,21.76632149,26.96521492,17.89816141,32.47960138,6.868040241,1.9948866,25.43493898,63.57049418,17.62850926,7.242856728,70.35224573,2.461249992,4.278031348,10.54339903,3.83040878,0.686399546,99.90612129,9.931288656,24.07993693,2.013627424,14.57739519,3.206164054,100.1757734,16.42855719,31.85940143,8.345734019,29.90442335,71.60612823,85.62803999,8.56415226,1.561825248,14.53425084,6.927363714,3.897821817,45.01842631,10.27913993,17.28470277,24.41430559,50.73505188,4.882052162,20.38570248,14.04213567,16.6173137,171.2291148,20.72276767,6.905791542,20.43289161,38.53329213,3.929505945,1.953629821,53.06754297,13.90056829,14.29830521,1.692336889,15.28927686,40.02986155
46.09135756,3.255096607,27.0402631,42.54586851,68.23546912,19.06460108,5.86862853,38.64245391,114.549686,8.212027954,2.73103956,42.57288176,8.230937229,55.71482782,7.301681434,37.19724504,5.322960883,25.21686873,2.587194004,0.97409779,22.57632356,105.7568732,49.21814123,83.17379629,49.22489454,53.5942877,20.85422888,40.19571578,143.3052905,9.289856623,5.390494008,22.04011055,27.3644221,18.10563071,32.69953894,7.059912848,2.146202701,25.74362711,65.46661101,17.84225153,7.353006609,71.3690061,2.485218986,4.323470638,10.63241514,3.887206653,0.702749695,97.57185846,9.994902444,24.50777093,2.068539607,14.50881649,3.298317807,100.5433159,17.09263384,31.99719445,8.260651804,30.17380008,73.39499984,83.93016728,8.603720077,1.589459621,14.72222117,6.899184012,3.939882491,45.085114,9.630223571,17.36276634,25.82736818,51.73037346,4.940723398,20.7529292,14.55338836,16.85626791,174.1679284,20.8069557,7.077471461,20.66513614,38.77752016,3.995259653,1.973993233,51.74388009,14.14818961,14.29000917,1.677792948,15.63391835,41.04663315
46.44655502,3.205902464,27.15999653,43.13567338,70.30912877,18.72801545,5.885563173,38.02130337,118.9225616,8.129156543,2.739552673,42.79920167,8.107622353,54.99293648,7.364692815,37.36181881,5.282605866,24.98638927,2.604963988,0.983843284,22.48303974,106.0558834,49.27291739,84.36018743,50.27560309,54.83143006,20.83432836,40.36314648,144.8847188,8.565223881,5.426615758,22.62435786,27.9406109,18.04161316,32.65121486,7.244908886,2.132961472,25.20173117,63.943084,18.1290958,7.391610552,71.76268657,2.5168084,4.353943943,10.65404026,3.901725963,0.703225876,93.64680666,9.975713294,24.87871833,2.084778723,14.76707046,3.308189865,99.97247484,17.02546859,31.64179972,8.282587643,30.34974835,74.95243839,83.74107949,8.664819507,1.554499306,14.8855085,6.912474835,3.983825061,44.77765533,9.434666782,17.32156369,25.83026033,51.95123221,5.076685179,20.98237591,14.07124696,16.95144481,172.0716331,21.15061177,7.351233947,20.45748004,39.21914266,4.037660535,1.960957133,51.78299636,14.03087036,14.45482471,1.696894134,15.39021607,40.33622874
44.46035077,3.188455683,26.2224378,42.47258557,70.19421328,17.90327236,5.802668089,38.16241458,117.3517673,7.926966649,2.635361692,42.35880777,8.106334013,55.16215731,7.308550811,37.29234901,5.159488846,24.85710413,2.636967967,0.96456808,22.11305117,104.0598425,49.1787833,82.88378502,49.49334546,54.34563424,20.72094626,40.35765695,146.4387287,8.457037367,5.263896715,22.23352179,27.80194146,17.702488,32.59399492,7.071625263,2.064866388,24.99765319,63.2872312,17.76272331,7.313905061,71.13120698,2.520513036,4.41993311,10.52645487,3.785454523,0.685343959,93.13717316,9.905361905,24.42207135,2.001820099,14.61710162,3.290186427,101.3827177,16.46431776,31.60345873,8.114365388,29.89009883,72.09497192,83.28535375,8.459714492,1.512843247,14.67064412,6.869502337,4.003640197,44.27964484,9.519855928,17.10682772,25.36843498,51.46772503,4.987483575,20.62055407,13.76042167,16.56470994,171.2021335,21.12920779,7.150600446,19.76387413,38.7246108,4.061198381,1.981072381,50.68466602,13.86081385,14.38954601,1.70827336,15.33323252,39.84900323
45.56035829,3.27258855,25.72954907,40.38886033,66.51569896,16.61209044,5.916247531,38.69196257,112.4262108,7.76263391,2.760825731,42.9409407,8.360588361,55.8090821,7.23471016,36.68531362,5.503470415,25.47366766,2.601236537,1.045612243,23.44681755,102.9181963,50.51637716,86.99967914,50.69145392,53.86977037,21.62197908,41.30464643,148.2092057,8.430619063,5.492023089,22.06236445,27.15036427,17.85109516,32.5373413,7.500018779,2.169605002,24.86763275,65.51910821,18.14737889,7.509445989,70.70407361,2.442994086,4.20857581,10.54500755,3.82610044,0.708252806,96.80397735,10.07364706,24.84743158,2.057825228,14.46942032,3.329151809,96.88478201,16.78716719,32.33532966,8.304025102,30.75963888,74.28641334,78.78453916,8.643404656,1.556567015,14.38322869,6.857621768,3.795125322,44.98125826,9.556497263,17.23832652,27.7631329,53.12906103,4.956018874,20.74659531,14.31589148,16.12052878,171.7772303,20.89473718,7.654894369,20.4570453,37.64150204,3.924412771,2.021463133,51.96412724,13.52804608,13.90513448,1.850426612,15.78384272,40.61780686
47.21411136,3.32846293,26.07295962,39.98214617,67.23224512,16.8046787,6.010175746,38.48027875,112.0853127,7.923365414,2.789955513,43.83152708,8.488933505,55.98853498,7.26579103,36.7483956,5.398604508,25.83617872,2.671565063,1.058884183,23.81339332,100.5845261,50.76582485,85.1599418,50.68464283,53.36364958,21.5808877,40.99692146,148.0895397,8.507875977,5.599530015,22.24116815,27.06067423,17.93446184,32.49986975,7.624344964,2.261731152,24.89582029,67.4081395,18.1171214,7.582400919,71.14251255,2.42260686,4.155166528,10.51577801,3.90079619,0.710342698,94.38763171,10.10716182,25.11907085,2.095849219,14.58570341,3.36499484,96.63366767,16.91292139,32.95990121,8.402339348,30.67327424,75.99990357,78.43536425,8.66212182,1.586026117,14.4368697,6.922120468,3.811495965,45.47546304,9.425232834,17.1699978,27.00655288,53.51248329,4.93992608,20.74877196,14.51805172,16.40553375,170.6852027,20.95849219,7.731234627,21.03967421,38.11495965,3.946122819,2.043080904,52.45035182,13.51951284,14.12567195,1.856632859,16.01315397,41.5246046
47.66071199,3.424851617,26.23506787,41.64554538,69.8517996,17.47649757,6.035488115,39.28825036,113.3127331,8.014803073,2.817915888,44.08412644,8.581095785,56.20929336,7.402448274,37.36448086,5.558610042,26.3163539,2.689212999,1.068911363,24.52128729,101.6346394,51.80629978,86.67800889,51.21020219,53.86554601,22.32656434,41.21201986,150.4469035,8.616319734,5.690022466,21.95806765,27.42048921,18.36387012,33.06986866,7.597534759,2.370300787,25.61864877,69.36408339,18.63482357,7.765525898,71.531711,2.464321634,4.286483591,10.67014689,3.905793992,0.719245935,97.35357485,10.1526258,26.03185278,2.166950222,14.63148634,3.409949178,98.24772124,16.76524476,33.48984651,8.461876267,31.30867123,76.84239863,78.69842977,8.670510424,1.62382403,14.50955729,6.928279735,3.758124362,46.14337266,9.469823103,17.49681908,27.47467991,54.62421567,5.107472546,21.12759532,15.0717857,16.73137558,173.5456852,21.2359767,7.627339638,21.35790575,38.54312837,3.978951424,2.081599885,51.86726431,14.15054396,14.29279453,1.890442226,16.47396981,42.86483591
48.71399928,3.365792921,26.20771207,41.08784604,69.37295744,18.19585276,6.029194799,38.94954575,117.065174,8.079527037,2.823774399,44.24116228,8.512600513,55.7176094,7.475930879,37.17665121,5.558227394,26.74905392,2.686408906,1.069691486,24.63782072,100.5542477,51.58987783,87.77858017,50.61546251,52.64549443,22.73635749,41.07431249,149.5456847,8.547787733,5.698299596,22.20854919,27.13475998,18.4394566,32.87298354,7.601792858,2.413031274,25.13179515,69.61656127,18.54772496,8.333957704,71.78192865,2.420474724,4.296900895,10.84307716,3.866534128,0.722691363,97.14379408,10.13662605,26.39718172,2.181607635,14.76509882,3.430753943,98.25354487,16.83573138,33.15718801,8.66146952,30.68054907,78.58930235,78.94117455,8.59109508,1.66083678,14.41322662,6.888574978,3.806986525,46.10879165,9.346266954,17.47857482,27.31746285,56.16421642,5.226655513,21.07849809,14.9207346,16.74776333,171.5376971,21.04466422,7.659987107,21.20706678,38.85481092,4.019463199,2.070632557,51.14327081,14.23729052,14.36585921,1.873584126,16.56506046,43.60508561
48.49055864,3.332498233,26.14520972,41.37174636,67.31375497,18.20681962,6.020171605,37.91732746,115.2827641,8.152428605,2.791983276,45.63219634,8.474841036,55.88030574,7.385683077,36.40009249,5.651700256,26.76835979,2.691737394,1.071547196,24.47218723,98.86411426,51.19313343,86.91588888,50.36000887,51.7485498,23.00913923,39.6242168,153.8909753,8.431491465,5.659150963,21.93759203,26.62611902,18.24745984,31.95676151,7.683711374,2.365802811,24.95309653,69.63024764,18.42356747,8.309570798,70.47014557,2.365938278,4.353922489,10.76694958,3.807988835,0.730982133,95.34196165,10.13296211,25.86072816,2.151899774,14.84451855,3.427325419,97.45525322,16.44574331,33.17596819,8.653658014,30.79174181,77.56863774,79.84449019,8.602180399,1.637800961,14.03442345,6.778789089,3.801215465,45.36803489,9.284936135,16.88601239,27.62180446,55.17587522,5.135569432,20.956808,14.6643469,16.52702376,165.2025039,20.956808,7.559081359,20.95003463,38.94687976,4.038960765,2.059104599,53.02871681,13.82444897,14.43405231,1.881642295,16.44574331,43.93208037
49.07808338,3.219413735,25.47854612,41.10755843,65.67712553,18.85113942,5.847312767,36.33202689,113.703778,8.140110581,2.653133375,46.24939495,8.395167379,55.3934525,7.304392561,36.14209098,5.43555884,26.63172845,2.614332181,1.054415657,24.169345,99.36361649,49.51900603,86.25803845,49.27480271,51.03849334,22.85336045,38.86902802,150.9990513,9.032809374,5.726567793,21.31623624,26.40109198,17.70474051,31.61076275,7.57301621,2.235817039,24.27109638,68.53973109,17.93537698,8.254072129,70.0592184,2.286014388,4.315615293,10.70153204,3.690183463,0.701541864,93.25853355,10.09645049,25.29539363,2.062161347,14.58436479,3.291318045,97.11151923,15.96818359,33.17095062,8.481995225,30.37617932,77.62952124,80.11225496,8.449434783,1.596818359,13.96028965,6.761718522,3.762087773,43.83449548,9.2580191,16.75506094,27.20831962,53.344858,4.965467454,20.89973392,14.27911064,16.36162227,162.5308746,20.68944773,7.464481402,20.38419358,38.39418824,4.007647776,2.06555306,51.68970219,13.4366092,14.17057584,1.852417831,16.19203663,43.42748995
47.5827762,3.24661775,25.72663753,41.27629903,66.58340696,18.75026633,5.930253848,36.98627058,119.9719315,8.149700747,2.685801412,46.36478705,8.404125147,55.02604324,7.299814983,36.70207311,5.377422105,26.78222813,2.676869491,1.048823992,24.55601462,100.3893725,50.15408663,85.4487056,49.8089897,52.59006493,23.06059461,39.74704599,149.6096675,8.699149186,5.778681865,21.62336741,26.73486188,17.67437591,32.23611288,7.50822646,2.333125886,24.63044729,69.01938527,18.18187139,8.444724786,70.99523434,2.285082981,4.340101344,10.76431746,3.767646443,0.71225299,93.78516469,10.09577675,25.76723717,2.172757315,14.56173697,3.333230312,95.73394733,16.33458785,33.42703561,8.525924063,30.78805911,76.40851946,79.53469161,8.636896408,1.628316164,14.0610081,6.826152535,3.810952724,44.24007264,9.251304269,17.06538134,26.84989419,54.6741797,5.056008301,21.05767911,14.60910322,16.47668658,164.9021979,21.03737929,7.470333464,20.48928418,38.31252543,4.049137269,2.059078327,51.89987108,13.66177832,14.23017326,1.879763258,16.46991997,43.64461127
48.50372185,3.27420434,25.72782566,41.19160298,66.83818288,18.99796811,5.981042418,36.57413532,120.7312072,8.100202795,2.654028331,46.56736445,8.29248444,54.86797346,7.406905599,36.65538109,5.467162953,26.648611,2.72037904,1.042924807,24.0893694,99.14691553,50.182801,85.09139814,48.81516395,53.08056663,23.07379733,39.40419615,149.7630273,9.023696327,5.75897066,21.34055434,26.86526638,17.73188827,31.76709421,7.424508848,2.347731796,24.29925429,69.08598238,18.21259238,8.395395742,70.68381577,2.247799505,4.318212423,10.93297181,3.752200258,0.703182098,93.83885886,10.08801585,25.91739911,2.144888203,14.63507051,3.295869877,94.48882498,16.46580842,33.09410838,8.438726817,30.61611254,77.29180467,79.58022706,8.509139814,1.648205758,13.81178009,6.778605014,3.795531333,44.27894206,9.316181082,17.305348,27.40013433,54.48882656,5.006093235,20.88016167,14.48205766,16.41164458,162.6269401,21.44888203,7.428571136,20.53486717,38.48341081,3.991198218,2.068381774,51.69938862,13.80500961,14.27217276,1.888964042,16.41841506,43.22274711
47.87298606,3.148501524,25.80493912,40.67097566,66.84280965,18.65728352,5.874394514,36.55359991,121.1840164,8.077122598,2.617726947,46.68397491,8.188549928,54.02866664,7.327026421,37.23303485,5.406943273,27.09586551,2.651834581,1.053395935,23.79381169,98.57242147,49.57157341,84.24993288,49.13673505,53.13181251,23.08719935,39.28492838,149.6795179,9.444145702,5.716765607,21.46470871,27.03471637,17.50224412,31.45783784,7.33925625,2.259800619,24.09955741,69.03059017,17.94387683,8.275517601,70.57970184,2.242135311,4.333436064,10.77583819,3.704279307,0.696964364,91.77807205,10.12629838,25.94082611,2.113722106,14.65677058,3.265364334,94.00661866,16.08222509,32.72158684,8.468477124,30.45227413,75.93364918,83.59767534,8.471194864,1.603738238,13.75176324,6.790272816,3.780376021,43.70125551,9.310976453,17.35956278,26.76158352,54.69451288,4.978899259,20.53931831,14.39043208,16.42194256,161.4337424,21.81665601,7.582493959,20.60046746,38.44242905,3.991000853,2.021318954,51.63026129,13.61587625,14.27492814,1.874696894,16.20452338,42.70928049
48.01233791,3.178128096,25.97377611,40.34615917,65.06039436,19.11778855,5.885119808,34.30036279,119.8402115,8.134591794,2.602960441,46.41918886,8.210845082,53.77218446,7.388398908,37.25517768,5.329560141,27.68266675,2.687247557,1.060737698,23.80191908,96.13360908,49.1289039,84.20541623,49.81654516,51.5254358,22.46748654,38.50791027,143.3834141,9.338304406,5.746229891,21.33730389,26.80439228,17.39528125,31.12768135,7.412908893,2.199362683,23.62490251,67.72925943,17.87867262,8.183611765,70.26195791,2.256280315,4.398180699,10.93962345,3.709177778,0.697445249,90.14227934,10.14441059,26.19845097,2.103092907,14.83671111,3.193106421,93.27411079,15.78851554,32.87061364,8.455944935,30.40599845,77.02943719,85.41729883,8.363351657,1.593966045,13.83452505,6.684417663,3.7840694,43.95457367,9.10409788,17.23188134,26.6478007,55.39256682,5.005483668,20.62242931,13.82090839,16.28552358,159.178738,21.95005352,7.886768609,20.64966263,38.82109341,4.006020934,2.021392956,52.5262602,13.49683192,14.45408301,1.873379878,16.12212368,42.36142462
48.5661734,3.174330752,26.18551095,40.18191795,62.88871027,18.96988754,5.829571458,33.42831186,124.3370136,8.041819088,2.601429277,45.73971452,8.128787054,53.30864529,7.302591379,37.09727291,5.277868425,27.50361919,2.617871658,1.038995416,23.3250802,94.74072775,48.64770587,82.34779262,49.40867557,51.17521238,22.29912998,37.87183136,140.9832258,9.468637277,5.678056955,21.21746591,26.34178152,17.63819056,30.5203205,7.430325578,2.158164426,23.22316462,66.42178388,17.63819056,8.183142032,69.60155013,2.195261699,4.404112143,10.79489876,3.692061923,0.691938878,88.21813031,10.12361477,25.98847416,2.064130313,14.66769098,3.225967982,93.02854592,15.58629012,32.72169713,8.484812164,30.08548067,77.37431208,86.15264113,8.294569739,1.558900787,13.61592215,6.552492674,3.713803915,43.79652403,9.229475371,16.70736156,26.41923736,53.96090503,4.934073185,20.41708885,13.16749357,16.02112995,155.5231826,21.70122522,7.772761944,20.49862132,38.5240911,3.908122963,2.017928582,52.31666693,13.4691637,14.37689185,1.847525724,16.05510181,41.3233725
48.60022233,3.028935987,26.34182329,40.35863563,63.84002363,19.0990109,5.860834864,34.20292454,122.461961,8.058138359,2.584039781,45.9572073,8.088033645,53.55332761,7.289014192,37.45063966,5.252058138,27.74826059,2.643694465,1.029756703,23.53574307,96.64330524,48.48471782,81.50541969,49.8164169,52.12650716,22.32634287,38.70080615,141.8667192,9.248514279,5.737177091,21.16586224,26.45053342,14.87969899,30.94162065,7.433055114,2.19703172,23.40664979,69.22117504,17.78769496,8.232074566,70.38980894,2.182355852,4.256001575,10.80578689,3.818443303,0.697239594,88.2182702,10.13178408,25.79827264,2.079760668,14.56443962,3.225973097,93.0830485,15.82411824,32.68098272,8.492978878,30.42524753,77.33366847,85.55487202,8.43590606,1.603746187,13.60235497,6.620446895,3.670325752,43.61993952,9.294716084,16.78212626,26.56060242,53.43102871,4.906903476,20.70248531,13.24904705,17.22376116,157.0181935,21.50422252,7.892355411,20.01625262,37.76318128,3.90812916,2.032199986,51.54219021,13.46374956,14.03040111,1.854051261,15.96000591,41.81263361
48.008702,3.026620789,26.37250849,40.90762719,63.31848341,19.56363101,5.888795634,33.62307962,122.4238889,8.165216749,2.663480656,46.20115569,7.942331338,53.00323788,7.181259204,37.21099111,5.203830714,28.03735378,2.677343042,1.029621872,23.23988123,97.28132737,47.09133827,80.89109535,50.01331164,52.07907886,22.39726565,39.11367144,141.5458263,9.3530329,5.80793172,21.37797261,27.35782509,15.25541911,30.37493248,7.444916336,2.133991901,23.36899168,69.25756417,17.84442342,8.140753716,71.21460679,2.118090929,4.01737362,10.61423815,3.833900873,0.709427953,88.88235276,10.16574921,25.93761013,2.080037323,14.67781972,3.248147142,92.30717736,15.82622321,32.37274683,8.472363717,30.51083822,75.67231501,86.0555134,8.38266593,1.599610538,13.48184923,6.59686453,3.66945493,43.47624564,9.208972818,16.96103612,26.40920304,53.54686083,4.862707311,20.67126277,13.05782332,17.61338367,154.9325415,21.89441442,7.814579944,20.09366339,38.21669357,3.952818394,2.017520683,52.24216575,13.84879472,14.21574021,1.842609998,15.98931009,41.12507637
48.68645781,2.746485019,25.5620832,38.88145212,62.29699747,18.5604424,5.529535667,33.39660777,116.2245288,8.556357174,2.429582901,43.73655507,7.55689665,50.88039554,6.847252592,36.76877133,4.94787131,25.78553982,2.543342636,0.977250291,22.12897693,96.07280436,43.77041214,77.08576296,47.73846002,52.8170196,21.5330926,37.89282585,137.7982498,9.69395452,5.718458083,20.38736956,24.83077062,14.57208028,30.53907159,6.956949479,1.996212484,22.13574834,66.52235904,16.86758921,7.797958944,69.01423894,2.07882372,3.981590708,10.20045619,3.60103731,0.630350815,86.43031258,10.08940503,22.8061182,1.909538401,14.25517816,3.059324289,91.44115803,15.10702189,30.79638527,8.125695322,29.84838748,74.03862721,83.27483423,8.336963401,1.386514479,12.92662698,6.576396081,3.602391593,40.11384924,9.152241498,16.650904,26.31641858,49.59382712,4.490800948,19.74543963,12.85755857,16.78633225,154.1173546,21.45183565,6.971846587,18.13384339,36.83648546,3.787251162,1.909538401,49.214628,13.56991119,13.71888227,1.761921602,14.00328161,38.38036757
49.96548638,2.794589051,26.21348609,39.59781517,63.97187573,19.36413428,5.664092887,33.57787706,120.3318742,8.735599091,2.527036245,44.74820667,7.689467622,50.66112367,7.092824867,36.92228712,5.063436839,26.15997553,2.563155874,1.035161803,22.92927541,97.65677391,45.13615824,77.96488744,49.77819941,53.37678464,22.17343873,38.51422631,139.1274587,9.546284091,5.874790721,20.92262937,26.04626559,15.13679996,31.29030057,7.197170461,2.067112973,23.21689467,69.10888959,17.48457582,8.112201055,69.83128216,2.009990449,4.01061655,10.56833581,3.757779149,0.664601168,86.63359833,10.0332302,23.89915433,1.999957219,14.72343087,3.15310981,90.91444322,15.83912607,31.10301361,8.99780084,30.27359991,75.81108736,84.66708521,8.607173744,1.419100079,13.19704212,6.619256401,3.626678275,40.97571212,9.206492028,17.1768901,26.76196934,51.62431377,4.73167136,20.44772314,13.38432908,17.53139756,156.9197203,22.40754744,7.48612749,19.00962681,37.44401509,3.833362817,1.921698024,50.01899694,14.19367632,14.06658873,1.786985186,14.50805086,39.41052821
51.05557179,2.760446427,25.64130208,39.75737307,65.1182234,20.31271899,5.606363861,33.25356363,120.9815393,9.610146341,2.442334023,43.55682642,8.159810193,52.03047547,7.072725823,39.65053431,4.855153839,25.90839898,2.48733985,1.032062409,22.62310715,99.94765873,45.2195046,78.25939072,49.746797,54.99525102,22.4895587,39.16975989,144.16555,9.596791497,5.904844643,20.6385772,27.81814179,15.15107146,32.19853089,6.872403151,1.983995748,22.89020404,69.92596754,17.83539527,7.938119768,71.90248458,2.01658157,4.089253488,10.60641777,3.701962988,0.646841909,87.79474993,10.08290785,20.98713865,1.979855746,15.10165854,3.067607858,91.64094524,15.17778115,32.22524058,8.653939451,30.46240106,77.33790642,84.41597419,8.982468634,1.38222644,13.21461896,6.781590206,3.68193072,40.91924457,9.385784948,17.38133055,26.33575401,49.49305495,4.602079529,20.41955775,13.48171586,17.85542754,159.5236215,22.76333302,7.115461327,18.74352472,38.40853374,3.86956629,2.006565436,50.03392616,14.26297428,14.34978077,1.755360805,14.12274841,39.04956629
53.02079903,2.623896198,24.10767464,39.55615673,64.78309233,21.06489336,5.45019767,32.33122671,123.641474,10.00230571,2.321896804,43.40319738,7.576123274,49.85067668,6.865694163,38.89934491,4.786683689,25.18672263,2.460363459,0.99728162,21.70830085,97.12772336,43.69809249,76.6727267,49.03971514,54.58240264,21.48042737,38.97977084,126.7512769,9.715453201,5.964253452,20.7096788,26.82205002,14.5772011,31.92909703,6.640501539,1.824060253,21.58766195,65.13160472,17.37200241,7.680676992,71.28418891,1.940945949,4.058828959,10.28379649,3.475740915,0.6136499,85.41234519,10.17388104,19.67754594,1.788136668,15.25680027,2.902035897,87.28895039,14.24879519,31.12483766,8.814682705,30.69589932,79.34018694,84.5946815,8.913874695,1.233197702,12.76761751,6.924673184,3.570911607,40.03871235,9.602856889,17.29157648,26.15183388,46.88832133,4.294745041,20.0662713,13.11210861,17.52615212,156.6295125,21.89596137,6.812076872,17.49934348,38.93955788,3.806157473,1.893360602,49.3949297,14.0209217,14.53028597,1.728085302,13.4646423,36.20507601
