0001.HK,0002.HK,0003.HK,0005.HK,0006.HK,0011.HK,0012.HK,0016.HK,0017.HK,0027.HK,0066.HK,0101.HK,0175.HK,0267.HK,0291.HK,0316.HK,0386.HK,0388.HK,0669.HK,0688.HK,0700.HK,0762.HK,0823.HK,0857.HK,0868.HK,0881.HK,0883.HK,0939.HK,0941.HK,0960.HK,0981.HK,0992.HK,1038.HK,1044.HK,1093.HK,1109.HK,1177.HK,1211.HK,1299.HK,1378.HK,1398.HK,1928.HK,2007.HK,2020.HK,2313.HK,2318.HK,2319.HK,2331.HK,2382.HK,2388.HK,2628.HK,2688.HK,3968.HK,3988.HK
34.027,38.7491,94.1756,78.8168,34.8141,134.7752,19.8519,37.266,3.3851,12.5364,6.007,8.1958,1.0066,1.1832,9.2348,23.3627,1.8198,39.151,14.3926,5.3473,75.9506,1.6204,9.1988,2.244,1.6125,0.9647,11.8066,1.1671,17.3128,1.3529,0.0941,7.6205,13.9218,20.5295,1.304,3.4941,18.6948,16.0961,5.7652,0.7884,0.9874,5.607,0.4939,2.3854,4.6646,10.4868,4.3217,0.5055,1.9132,5.7444,4.0614,6.3122,4.077,0.8097
34.0114,38.7313,94.1325,78.7807,34.7981,134.7134,19.8428,37.2489,3.3835,12.5307,6.0043,8.1921,1.0062,1.1827,9.2306,23.352,1.8189,39.133,14.386,5.3449,75.9157,1.6196,9.1946,2.243,1.6117,0.9643,11.8012,1.1666,17.3049,1.3522,0.0941,7.617,13.9154,20.5201,1.3034,3.4925,18.6862,16.0887,5.7626,0.788,0.9869,5.6044,0.4937,2.3843,4.6624,10.482,4.3197,0.5053,1.9123,5.7418,4.0596,6.3093,4.0752,0.8093
34.0173,38.7381,94.1489,78.7945,34.8042,134.737,19.8463,37.2554,3.3841,12.5329,6.0053,8.1935,1.0063,1.1829,9.2322,23.3561,1.8192,39.1399,14.3885,5.3458,75.929,1.6199,9.1962,2.2434,1.612,0.9644,11.8033,1.1668,17.3079,1.3525,0.0941,7.6183,13.9178,20.5237,1.3036,3.4931,18.6895,16.0915,5.7636,0.7881,0.9871,5.6054,0.4938,2.3847,4.6632,10.4839,4.3205,0.5054,1.9127,5.7428,4.0603,6.3104,4.0759,0.8094
34.4571,38.9047,95.8487,79.5257,34.9848,135.344,20.1617,37.441,3.3951,12.6602,6.0423,8.3837,1.0062,1.1971,9.392,23.5098,1.8481,39.5225,14.2467,5.4945,76.3895,1.6538,9.1383,2.2821,1.6493,0.9508,12.0027,1.2045,17.523,1.3691,0.0953,7.6473,13.9158,20.7266,1.3014,3.5713,18.823,16.3066,5.8699,0.7756,1.0177,5.6628,0.5053,2.4309,4.6351,11.2641,4.3889,0.538,1.9481,5.7976,4.4143,6.2382,4.3935,0.8343
34.0783,38.5468,95.2442,78.6552,34.6042,134.7712,20.2821,37.6471,3.3926,12.5935,6.0825,8.3296,1.0026,1.1832,9.1079,23.4144,1.811,39.1498,13.9729,5.6837,76.3526,1.6234,9.1325,2.218,1.6333,0.9458,11.605,1.1879,17.1514,1.4048,0.0941,7.6653,13.8729,20.6576,1.3733,3.6605,19.539,16.721,5.7717,0.8023,1.0054,5.5923,0.5121,2.4355,4.6644,11.2188,4.4251,0.5293,1.9132,5.7109,4.3147,6.2835,4.2317,0.825
34.1104,38.6398,95.1537,78.5629,34.9352,135.0038,20.3418,37.6855,3.4201,12.5383,6.0173,8.3311,0.9907,1.1852,9.3513,23.7591,1.8229,39.2481,13.9754,5.747,75.8268,1.6144,9.153,2.2366,1.6336,0.9459,11.6742,1.2052,17.1354,1.4036,0.0915,7.6667,13.8996,20.8672,1.396,3.6611,19.1609,16.5063,5.7862,0.8102,1.0237,5.5568,0.5139,2.4538,4.6927,11.2492,4.419,0.5636,1.994,5.7787,4.4096,6.2846,4.3032,0.8406
34.138,37.9806,94.086,77.3982,34.0313,133.6509,20.2865,37.4641,3.4164,11.9643,6.0176,8.2548,1.0389,1.2337,9.5014,23.6814,1.8551,40.5298,14.0319,6.2958,76.504,1.63,9.2005,2.2731,1.7841,0.9852,11.8983,1.2336,17.0604,1.5709,0.0954,7.5618,13.7791,20.3402,1.3553,4.1088,19.0253,17.2685,5.7864,0.8365,1.049,5.426,0.5603,2.4002,4.6104,11.6977,4.3709,0.5175,1.9851,5.7344,4.4315,6.392,4.2901,0.8541
33.252,37.6404,93.133,76.1866,33.9194,132.6222,20.0267,37.15,3.413,11.4486,5.9616,8.1409,1.0551,1.2177,9.3644,23.7368,1.8203,40.6034,13.9218,6.2093,80.8952,1.6395,9.1356,2.2187,1.8094,0.9596,11.5195,1.2167,16.8068,1.5711,0.0915,7.5777,13.8655,20.1239,1.3636,3.984,19.0822,17.3522,5.6329,0.8304,1.0329,5.2372,0.5538,2.4435,4.7302,11.3933,4.3645,0.5042,1.9645,5.6571,4.3017,6.5213,4.1712,0.8484
32.9682,37.8465,93.4666,75.4,34.4346,132.3258,20.0105,37.6647,3.4479,11.9673,6.0002,8.1228,1.0672,1.2143,9.2274,24.2639,1.8206,40.9974,13.9236,6.1852,83.8722,1.6521,9.1651,2.2294,1.843,0.9733,11.4986,1.2263,17.3772,1.5516,0.0929,7.8343,13.8431,19.8561,1.3842,4.0293,19.7935,15.8855,5.6403,0.8197,1.0403,5.3982,0.5389,2.4187,4.7125,11.4446,4.441,0.5057,1.8753,5.7024,4.3167,6.615,4.0656,0.8562
32.889,37.9894,95.0726,75.6109,35.0377,132.6368,19.9352,37.7596,3.4785,11.7803,6.1042,8.1609,1.0913,1.2268,9.1926,24.8661,1.8293,40.6536,13.9512,6.0229,85.8257,1.6521,9.0895,2.284,1.8263,0.9557,11.6997,1.2206,17.7273,1.5207,0.0903,8.15,14.2425,20.345,1.3576,3.9218,20.3657,16.0756,5.7274,0.8212,1.0348,5.4127,0.5323,2.4294,4.7857,11.6506,4.5307,0.4834,1.75,5.7134,4.3384,6.7649,4.008,0.8523
32.679,38.3911,94.9639,75.5035,34.8513,132.7392,19.9536,37.9501,3.4823,11.5359,6.1514,8.0842,1.1194,1.2321,9.2155,25.8089,1.8117,40.47,14.1188,6.1101,85.7569,1.739,9.1271,2.2918,1.8555,0.9502,11.8785,1.2206,18.0016,1.5516,0.0916,8.0897,14.327,20.6022,1.4086,3.9486,21.9193,16.2658,5.7608,0.7949,1.0366,5.3616,0.5372,2.3971,4.8681,11.8282,4.5997,0.473,1.6785,5.8359,4.4107,6.922,4.2114,0.8542
37.5043,38.5997,93.9102,75.518,35.3225,133.9147,20.0324,38.0849,3.5098,11.1933,6.2283,8.1241,1.1677,1.2288,9.0906,25.7091,1.8121,40.8437,14.3172,6.0489,85.706,1.7238,9.2137,2.2818,1.8266,0.9545,11.9032,1.2114,17.9672,1.5519,0.0929,8.0912,14.4267,20.7221,1.3844,3.9314,21.5691,16.1329,5.7686,0.7702,1.0278,5.3262,0.5307,2.3832,4.8324,11.7452,4.6559,0.4582,1.6907,5.8147,4.4043,6.7447,4.1016,0.8448
37.5572,38.7726,94.3402,75.7314,35.4391,135.1709,20.0327,39.3921,3.5214,11.4951,6.3514,8.2008,1.1998,1.236,9.1598,26.4694,1.8267,41.0272,13.9539,6.0241,86.1792,1.7829,9.4119,2.287,1.8183,1.0532,11.702,1.2133,18.4505,1.5435,0.0916,8.0162,14.5117,20.8125,1.4008,3.7792,21.8148,16.0515,5.8895,0.7733,1.0332,5.4501,0.5357,2.4514,5.025,11.8022,4.6974,0.4552,1.6162,5.8259,4.4406,6.6447,4.0441,0.8467
37.2939,38.9437,94.0151,75.2507,35.7165,135.7932,19.9757,38.6258,3.5328,11.5091,6.2471,8.143,1.1557,1.2234,9.1134,26.2326,1.8179,40.6827,13.9813,6.161,84.9623,1.8045,9.4775,2.2713,1.7973,1.0207,11.612,1.2095,18.2793,1.5153,0.0916,8.076,14.4869,20.7344,1.4068,3.788,21.814,15.6428,5.9027,0.7532,1.0277,5.4718,0.529,2.419,5.0982,11.8587,4.6488,0.4537,1.6579,5.8368,4.4259,6.5088,3.9776,0.8486
37.3432,39.0554,95.0793,74.979,36.4102,136.7227,20.2551,38.9413,3.5248,11.5369,6.3128,8.1232,1.1716,1.2376,9.1011,26.4401,1.8323,40.7479,13.6726,6.2977,85.5621,1.8075,9.6088,2.305,1.8306,0.9855,11.7006,1.2207,18.5524,1.518,0.0929,7.9851,14.5342,20.9516,1.3986,3.8594,21.5395,15.6959,6.0363,0.7299,1.0385,5.5515,0.529,2.4188,4.9878,12.3272,4.7244,0.4522,1.7084,5.9255,4.5849,6.5654,4.0746,0.8601
36.9609,39.1815,94.5702,74.5754,36.2115,136.5525,20.2609,38.6655,3.4874,11.0228,6.2767,8.1447,1.1639,1.2218,9.023,26.0544,1.8066,40.5765,13.6765,6.1249,82.2142,1.7925,9.6398,2.2692,1.8144,0.9655,11.6591,1.2078,18.5388,1.524,0.0903,7.7918,14.611,20.8159,1.3949,3.7082,21.7638,15.2378,5.9911,0.727,1.0279,5.3854,0.5142,2.4338,4.9341,12.5655,4.7741,0.4523,1.7238,5.8937,4.6007,6.4743,4.0271,0.8546
36.7555,39.3871,95.9748,74.3181,36.6801,136.6723,19.6633,38.1279,3.4111,10.6503,6.2964,8.1264,1.136,1.1951,8.9549,25.0087,1.7688,39.9634,13.5102,5.9135,82.9653,1.8082,9.8484,2.2122,1.7602,0.9575,11.8171,1.1625,18.3798,1.4736,0.0903,7.7476,14.7217,21.1145,1.3338,3.5921,20.4297,14.913,6.0186,0.7286,0.9864,5.182,0.4993,2.3839,4.9072,11.5564,4.7678,0.4509,1.7121,5.8164,4.2897,6.2749,3.7974,0.8046
36.931,39.465,95.5255,74.5678,36.2542,136.9568,19.9402,38.4066,3.4219,10.6337,6.3518,8.1055,1.1598,1.2127,9.1719,25.6848,1.783,40.3208,13.5353,5.9746,83.6895,1.8296,9.8746,2.2247,1.7724,0.964,11.7922,1.1831,18.5937,1.4508,0.0916,7.776,14.7064,21.2904,1.3294,3.6541,20.3708,15.2907,5.9837,0.73,1.0097,5.159,0.5009,2.3189,4.9978,11.8955,4.7806,0.4478,1.7028,5.8263,4.4699,6.5809,3.9249,0.8256
36.8271,39.4659,94.5628,74.9944,36.1389,137.5873,20.0532,39.1724,3.468,10.8495,6.3141,8.2207,1.228,1.2253,9.3104,25.7903,1.8006,40.5962,13.8153,6.1369,86.7936,1.8669,9.9691,2.23,1.7808,0.9789,11.7701,1.2058,19.3424,1.493,0.0916,7.8063,14.5614,21.6128,1.3825,3.8154,20.5622,15.944,6.0107,0.7316,1.0351,5.3267,0.5142,2.4193,5.0163,12.3226,4.8152,0.4374,1.6849,5.8821,4.6076,6.5453,4.0268,0.8468
37.0661,39.2969,94.5713,76.3822,36.1886,137.9133,19.98,38.8891,3.4875,11.181,6.2768,8.3172,1.2362,1.2183,9.7837,25.6877,1.8183,40.6914,13.9004,6.0251,88.7573,1.8795,9.8003,2.264,1.7768,0.952,11.883,1.2154,19.5715,1.4847,0.0916,7.7468,14.7808,21.5633,1.35,3.753,20.6459,15.7006,6.0448,0.7378,1.0406,5.5167,0.5225,2.3873,5.0626,12.1387,4.7604,0.4464,1.7089,5.9049,4.6008,6.8246,4.0537,0.8584
38.1869,39.5211,95.5223,77.6457,37.1123,138.9386,20.5768,39.5208,3.5253,11.3518,6.3516,8.3927,1.2521,1.2127,10.439,27.2827,1.8472,41.0056,14.234,6.124,89.4861,1.8699,10.0346,2.3209,1.8267,0.9518,11.9484,1.2285,19.796,1.4873,0.0903,7.9262,15.2874,21.9851,1.3681,3.8062,20.5883,16.1608,6.0305,0.7408,1.0568,5.5596,0.5258,2.4048,5.126,12.4002,4.7804,0.4731,1.7296,5.9598,4.7015,6.8593,4.1327,0.8698
38.0845,39.6673,94.7776,77.1193,37.3933,139.5744,20.9903,40.1926,3.5294,11.7549,6.3425,8.489,1.2481,1.202,10.0709,27.0223,1.8269,41.5799,13.8433,6.062,92.3914,1.8607,9.9975,2.2977,1.8101,0.9465,11.7925,1.2172,19.6835,1.4705,0.0903,7.9718,15.3489,21.7289,1.3621,3.7616,20.535,15.9169,6.0912,0.7533,1.055,5.6838,0.5225,2.4122,5.108,12.4721,4.7807,0.4702,1.8191,5.9936,4.7163,6.774,4.102,0.8718
37.7691,39.6662,95.6327,77.8607,37.7174,141.4523,20.9335,40.2552,3.5101,12.5161,6.3708,8.4121,1.2882,1.2092,10.1513,26.9429,1.8122,41.1899,13.8429,6.012,91.7145,1.8668,10.0349,2.2638,1.8142,0.9275,11.7251,1.1906,19.4557,1.4536,0.0903,7.9114,15.4333,21.6767,1.358,3.7436,20.4526,15.8893,6.138,0.7424,1.0369,5.8512,0.5142,2.4264,5.0987,12.2085,4.7668,0.4865,1.828,5.9822,4.622,6.5809,3.9692,0.8545
38.0591,39.7543,95.5301,77.5457,38.0444,141.1454,20.7658,40.7671,3.5179,12.4161,6.3805,8.7,1.3043,1.211,9.9905,27.0228,1.8211,41.0318,13.9275,5.9374,92.3258,1.8638,10.0354,2.2378,1.7934,0.9384,11.7033,1.2021,19.5892,1.4705,0.089,7.7613,15.325,22.09,1.3417,3.7617,20.6445,15.9444,6.2188,0.7424,1.0351,5.7786,0.5092,2.4373,5.1631,12.0739,4.8153,0.491,1.8162,5.9937,4.528,6.5526,3.9074,0.8564
38.0846,39.9548,95.85,76.8008,38.2063,142.0839,20.803,40.862,3.4987,12.1285,6.5508,8.719,1.2722,1.1984,10.0249,26.6816,1.8006,40.7795,13.9832,5.7128,90.7731,1.8234,9.9786,2.191,1.7683,0.9262,11.4122,1.1831,19.7594,1.4227,0.0877,7.5506,15.3368,22.8753,1.3253,3.6184,20.4533,15.536,6.051,0.7393,1.0134,5.713,0.5075,2.4588,5.2731,11.8033,4.8982,0.5044,1.7684,5.949,4.4555,6.6954,3.8232,0.8372
38.8975,39.7833,95.4234,76.9619,37.7659,141.9827,20.766,40.353,3.5525,11.7552,6.5226,8.7575,1.2803,1.1949,9.7947,26.6822,1.789,40.8491,14.2072,5.6007,89.0218,1.8204,9.9034,2.1832,1.7098,0.914,11.39,1.1793,19.4188,1.434,0.0877,7.5508,15.4705,23.7646,1.3376,3.5611,21.1901,15.4276,6.0713,0.761,1.0098,5.5455,0.5142,2.4481,5.1723,11.7538,4.8845,0.5059,1.7685,6.0717,4.4339,6.5669,3.841,0.8353
39.1835,39.6661,95.5254,75.6831,37.9728,142.6022,21.1771,40.6057,3.5676,11.812,6.437,8.757,1.2722,1.193,9.6789,26.7332,1.7714,40.9612,13.9548,5.6877,91.5795,1.8234,9.9406,2.1961,1.6888,0.914,11.5013,1.166,19.683,1.4044,0.0864,7.6557,15.3848,23.1837,1.3171,3.5179,20.6981,15.1546,6.0642,0.7532,0.9953,5.4942,0.5059,2.4479,5.1537,11.4828,4.8358,0.4582,1.7117,6.1159,4.3322,6.3879,3.8143,0.8256
38.9688,39.2298,94.6553,75.9387,38.084,142.5835,20.7996,39.8356,3.5902,11.7817,6.474,8.6218,1.3041,1.1857,9.5739,25.8911,1.8032,40.8643,13.9529,5.7992,91.0955,1.8542,9.7979,2.2374,1.7345,0.9274,11.9025,1.181,19.5099,1.414,0.089,8.2111,15.3949,24.0435,1.2986,3.5103,20.7771,15.3975,5.9897,0.781,1.0096,5.508,0.5108,2.4691,5.2998,11.8654,4.8766,0.4478,1.7025,6.0594,4.5272,6.3657,3.8713,0.8313
38.6011,39.2287,94.4383,76.8924,38.0829,150.0012,20.5929,39.707,3.5862,11.6952,6.4739,8.6598,1.3281,1.1874,9.5967,26.1524,1.8324,40.7717,13.9805,5.8489,90.2838,1.9349,9.9107,2.279,1.7512,0.922,12.4167,1.1867,20.0018,1.4056,0.0916,8.6169,15.2612,23.6307,1.2883,3.5317,20.4494,14.989,5.9761,0.7779,1.0078,5.4933,0.5108,2.4547,5.3088,11.8082,4.9594,0.4492,1.6965,6.0815,4.4547,6.2083,3.8491,0.8332
38.3713,38.8036,93.7022,76.6917,37.4849,151.4877,20.6148,39.6493,3.5906,11.5389,6.5032,8.5653,1.3444,1.1948,9.529,26.3137,1.8064,40.7093,14.0386,5.9122,91.1743,2.0004,10.0066,2.2273,1.7598,0.914,12.1501,1.2096,20.5164,1.4311,0.089,8.7085,15.5907,23.6601,1.2477,3.654,19.6344,15.0185,5.9703,0.7734,1.026,5.4213,0.5158,2.3977,5.4105,11.81,5.0223,0.4493,1.6193,6.0045,4.4988,6.1449,3.9249,0.8468
39.3149,38.9193,93.4895,77.3835,36.6959,150.2359,20.5027,39.7775,3.583,12.3582,6.5128,8.6038,1.3203,1.1823,9.5062,26.1307,1.7889,40.6415,14.3465,5.7252,90.5016,1.9849,9.9407,2.23,1.739,0.937,12.2846,1.1944,20.0621,1.417,0.0903,8.6485,15.4213,23.4158,1.2498,3.6452,19.7438,14.5835,5.9301,0.7687,1.0152,5.589,0.5092,2.3763,5.3739,11.6537,5.0224,0.4508,1.6282,6.0603,4.4554,6.1951,3.9294,0.8333
38.8956,38.6316,93.3817,77.3299,36.8118,149.7122,20.4089,39.2673,3.5523,11.9989,6.4844,8.4313,1.3043,1.184,9.3448,25.6063,1.7831,40.4811,14.4023,5.8623,89.422,2.0035,9.8275,2.2352,1.7682,0.9343,12.2398,1.1925,19.6831,1.4044,0.089,8.9191,15.3728,22.9391,1.2375,3.5824,19.4983,14.5017,5.9502,0.7734,1.0025,5.5671,0.5042,2.4085,5.3372,11.6323,4.898,0.4523,1.6223,6.1271,4.4771,6.3094,3.8807,0.8218
39.0224,38.7424,93.5862,76.3128,36.8544,149.2783,20.6128,39.7731,3.5788,12.17,6.4837,8.5454,1.3122,1.1785,9.3092,25.6298,1.7916,40.3625,14.3728,5.7744,89.6823,1.9629,9.7416,2.2297,1.743,0.9058,12.2385,1.1905,19.6431,1.4028,0.0929,8.9182,15.6861,23.0268,1.2435,3.5821,19.6053,14.0649,5.9295,0.795,1.006,5.6398,0.5025,2.3653,5.3274,11.7022,4.9735,0.4522,1.5505,6.1487,4.4984,6.1086,3.9068,0.8294
39.5181,38.8843,93.0458,74.6098,36.5043,148.6439,20.2371,39.4844,3.5326,12.2987,6.5496,8.43,1.3201,1.1677,9.3203,26.1789,1.7828,40.1547,14.5958,5.7741,88.734,1.9318,9.5619,2.2166,1.7554,0.903,12.1037,1.1791,19.3202,1.4056,0.0916,9.008,15.7096,22.575,1.2169,3.4923,19.6589,13.6834,5.8889,0.7919,0.9969,5.6919,0.5025,2.5264,5.3638,11.7514,4.9733,0.4507,1.6071,6.1596,4.4837,6.1441,3.9199,0.8216
39.017,38.6796,93.1444,75.1871,36.6402,146.1218,20.2165,39.2896,3.5246,12.0103,6.5774,8.3718,1.336,1.1586,9.2273,26.2027,1.7885,40.2654,13.9794,5.7487,87.3775,2.0124,9.4573,2.2216,1.7511,0.907,11.9907,1.1998,20.1328,1.404,0.0916,9.2177,15.478,22.9592,1.2352,3.5135,19.2481,14.6614,5.875,0.7856,1.0095,5.6016,0.5008,2.7304,5.4917,11.8072,4.959,0.4477,1.6219,6.0365,4.5557,6.1792,3.977,0.835
39.2532,38.795,92.7169,76.1969,36.1299,148.4232,20.3479,39.2582,3.5361,12.4846,6.6627,8.6209,1.3481,1.1676,9.4463,25.7838,1.7943,40.3117,14.2032,5.8735,87.7832,2.0341,9.514,2.2346,1.7887,0.903,12.2369,1.2131,20.3035,1.4195,0.0941,9.1126,15.2602,23.0883,1.2658,3.6443,19.2211,15.9945,5.9623,0.8243,1.0222,5.7812,0.5058,2.7125,5.6476,12.163,5.0627,0.4596,1.7471,6.0811,4.6354,6.1007,4.0169,0.8466
39.6663,38.6169,92.4889,76.1326,36.2174,149.3419,20.4948,39.4436,3.5663,12.4396,6.6144,8.6005,1.3479,1.1746,9.5946,25.4394,1.7999,40.3972,14.5646,5.91,87.9725,2.0525,9.4749,2.2577,1.8344,0.9123,12.3693,1.2129,20.2059,1.4334,0.0928,9.006,15.2822,23.0076,1.2738,3.6885,18.8094,17.7055,5.9681,0.832,1.0238,5.8252,0.509,2.6476,5.6193,12.2181,5.0757,0.467,1.8691,6.058,4.6347,5.9998,3.9588,0.8445
39.727,38.9155,93.0901,76.4699,36.5725,151.1552,20.392,39.2667,3.5417,12.4915,6.6587,8.4818,1.3513,1.1795,9.5097,25.428,1.8166,40.5161,14.4183,5.9572,88.1351,2.0143,9.367,2.2645,1.8252,0.9186,12.3861,1.218,20.2914,1.4327,0.0915,8.9719,15.2511,23.1646,1.2712,3.6421,19.1552,18.7306,5.9587,0.8177,1.027,5.845,0.5071,2.6608,5.626,12.2198,5.0734,0.4742,1.8146,6.0664,4.6616,5.9686,3.957,0.8461
39.7946,39.7349,93.7689,74.3758,36.8651,147.3467,20.3998,39.4729,3.5507,11.1461,6.8316,8.4659,1.3599,1.2284,9.3752,25.7783,1.8785,40.6003,15.3463,5.8722,91.5394,1.9871,9.4555,2.2992,1.7925,0.9082,12.1896,1.2147,20.072,1.467,0.0903,8.9152,15.8624,23.019,1.3247,3.6972,19.844,18.6834,6.1286,0.8164,1.0238,5.3388,0.5123,2.866,5.509,12.1107,4.9235,0.461,1.9077,6.0576,4.7358,5.7495,3.8966,0.8503
40.0556,39.8203,93.9814,74.2151,37.0037,147.1348,20.1746,39.3765,3.5622,11.0741,6.8031,8.4274,1.3839,1.2355,9.352,25.8302,1.9047,41.1253,15.1503,5.9718,91.4027,1.9933,9.3516,2.346,1.759,0.8974,12.4801,1.2279,20.261,1.4726,0.0877,8.9451,16.1043,23.1473,1.3186,3.7598,20.3615,18.8734,6.1352,0.8071,1.0328,5.1742,0.5156,2.9555,5.5088,12.3024,4.8889,0.4595,1.9255,6.1243,4.7937,5.9279,3.9408,0.8599
40.1892,40.0815,93.7732,74.1138,37.0525,147.7716,19.8575,38.7419,3.5087,11.319,6.813,8.428,1.392,1.2212,9.318,25.6747,1.8961,40.9222,15.0116,5.8974,91.611,2.0276,9.3333,2.3409,1.7341,0.9028,12.4586,1.2205,19.9593,1.4333,0.0877,8.9908,16.0206,22.9042,1.2942,3.6884,20.0902,18.3851,6.1222,0.8103,1.0238,5.2942,0.5123,2.7945,5.6284,12.2677,4.8339,0.4566,1.9108,6.0912,4.8157,5.8783,3.9145,0.858
40.9547,39.3692,93.4659,73.8595,36.0133,146.7487,19.8792,38.5885,3.5131,11.2632,6.7289,8.4292,1.3641,1.2178,9.4577,25.9407,1.8964,40.9284,14.93,5.9357,92.1642,1.9658,9.3536,2.3256,1.9015,0.8759,12.5052,1.2263,19.8487,1.4167,0.0903,9.0974,15.6476,23.2682,1.2821,3.7338,20.3932,19.2039,6.3512,0.8228,1.0276,5.28,0.5074,2.9275,5.6842,12.2838,4.8139,0.4522,1.8991,6.0699,4.8237,6.3721,3.9682,0.8639
40.8203,39.1073,93.9939,74.0656,35.8477,148.4086,19.9337,38.9676,3.5128,11.4921,6.7283,8.5818,1.344,1.2088,9.4684,26.2005,1.8758,40.7421,14.9567,5.7981,91.2127,1.9221,9.4282,2.2786,1.9515,0.8272,12.3699,1.2016,19.4114,1.4053,0.0903,8.9312,15.7431,22.88,1.2942,3.6976,20.9639,19.1479,6.4847,0.8088,1.0094,5.3693,0.5057,2.9917,5.5646,12.0836,4.8274,0.4581,1.8662,6.0694,4.6422,6.493,3.8617,0.8446
40.4004,38.8765,94.3133,74.1171,35.4754,148.6142,19.746,38.2657,3.4974,11.1615,6.5862,8.6007,1.3279,1.2087,8.9844,25.9379,1.8466,40.5354,15.0681,5.7356,89.8623,1.8941,9.2678,2.2344,1.9473,0.7731,12.2578,1.1846,19.1459,1.3912,0.0903,8.9611,15.6217,22.5705,1.3432,3.5525,21.4269,19.1475,6.5517,0.8057,0.9967,5.2794,0.5024,2.9164,5.5278,11.8344,4.8756,0.4551,1.8691,6.0581,4.5335,6.4071,3.7908,0.8272
40.113,38.9058,93.8859,73.738,35.592,148.9299,19.4465,38.1707,3.4629,10.8743,6.5484,8.4285,1.356,1.2034,8.8578,25.8073,1.8175,40.193,15.0124,5.7232,89.0546,1.947,9.1359,2.198,1.9975,0.7704,12.1685,1.1713,19.4681,1.3913,0.0877,8.9913,15.8641,22.7253,1.3596,3.506,22.136,20.3173,6.3841,0.8041,0.9823,5.1599,0.4991,2.9272,5.5279,11.671,4.9585,0.4759,1.8662,5.9802,4.4828,6.5644,3.7467,0.8138
39.8479,38.6153,94.0926,73.6235,35.3338,147.4547,19.2201,38.7729,3.4473,10.8304,6.4722,8.4086,1.384,1.1889,8.788,26.0933,1.8086,40.2583,15.2628,5.6853,88.7778,1.8878,9.1729,2.1874,1.968,0.7812,12.2346,1.1712,19.1825,1.3785,0.0903,9.201,16.214,22.5046,1.3492,3.4986,22.0524,20.2613,6.511,0.8009,0.984,5.0772,0.4957,2.9736,5.6832,11.7198,4.9857,0.4967,1.9018,5.8795,4.4897,6.7138,3.764,0.8137
39.9171,38.3477,93.4276,72.3034,34.6756,146.9952,19.1407,38.2542,3.4273,10.5837,6.4612,8.3683,1.3997,1.1815,8.6478,25.0657,1.8081,40.2946,15.2313,5.6217,89.0938,1.8843,9.0293,2.1765,1.955,0.758,12.1423,1.1861,19.2726,1.3838,0.0902,9.0185,15.5322,22.3963,1.3571,3.4763,21.4477,19.9574,6.4692,0.7884,0.991,5.0311,0.4923,2.9549,5.6819,11.9161,4.9846,0.5055,1.9192,5.8893,4.5393,6.6123,3.8339,0.8251
40.0627,38.4804,93.0797,72.8254,34.8977,146.2101,19.1165,37.9885,3.411,10.0782,6.5823,8.366,1.4073,1.1704,8.4266,25.2419,1.7872,40.1689,15.0034,5.5204,88.3274,1.8217,8.8477,2.1577,1.9294,0.7605,11.8482,1.1725,18.8886,1.3792,0.0889,8.7455,15.4794,22.1068,1.3241,3.4252,21.0329,19.3809,6.3199,0.7866,0.9817,4.8429,0.4872,2.8861,5.5795,11.6213,5.0384,0.489,2.0051,5.9544,4.4295,6.6818,3.7798,0.8075
40.0616,38.217,92.3273,71.5753,34.9432,144.8257,19.3219,37.8283,3.4186,9.7334,6.6389,8.404,1.3752,1.1704,8.5875,26.1576,1.7755,40.0535,14.8354,5.4828,88.7291,1.8278,9.0077,2.129,1.8709,0.7402,11.602,1.1649,18.5285,1.3693,0.0889,8.4898,15.721,22.0419,1.2955,3.3929,21.0051,19.0542,6.3131,0.7742,0.9726,4.6709,0.4938,2.9325,5.6068,11.6494,4.9692,0.5039,2.0676,5.9097,4.4004,6.446,3.762,0.8056
40.0299,37.6042,92.1473,71.085,34.3359,144.1807,19.2131,37.1729,3.412,10.0413,6.662,8.34,1.3861,1.1694,8.4427,26.1107,1.7887,40.0903,15.1307,5.4162,88.7263,1.8047,8.9535,2.1325,1.8861,0.7369,11.5928,1.1867,18.8637,1.3696,0.0888,8.5732,15.5997,21.793,1.3474,3.4295,20.8796,19.1206,6.3148,0.7658,0.9899,4.6896,0.4851,2.898,5.6756,11.7823,4.848,0.505,2.1672,5.8717,4.4837,6.4338,3.8783,0.8184
40.0346,37.9291,91.8371,70.4968,34.34,143.7733,19.2341,37.0169,3.3895,9.8129,6.7006,8.3218,1.4183,1.1749,8.3517,25.9045,1.7918,39.9809,14.965,5.4293,89.9486,1.808,8.9169,2.1406,1.9197,0.7465,11.5495,1.1963,18.8943,1.353,0.0863,8.2138,15.783,21.6799,1.2905,3.455,20.6914,19.3673,6.2485,0.7536,1.0027,4.6752,0.4885,2.884,5.7679,11.8831,4.9452,0.5154,2.1466,5.8724,4.5204,6.406,4.0333,0.8358
