ADS.DF,AIR.DF,ALV.DF,BAS.DF,BAYN.DF,BEI.DF,BEI.DY,BMW.DF,BNR.DF,CON.DF,DB1.DF,DBK.DF,DPW.DF,DTE.DF,EOAN.DF,FME.DF,FRE.DF,HEI.DF,HEN3.DF,HNR1.DF,IFX.DF,MBG.DF,MRK.DF,MTX.DF,MUV2.DF,PAH3.DF,QIA.DF,RWE.DF,SAP.DF,SIE.DF,SRT3.DF,SY1.DF,VOW3.DF
331.4943958,119.3308112,259.960451,84.920414,63.28692359,108.6216358,108.3586873,104.4025076,88.99611579,136.1595153,177.8488051,12.42790239,57.74707674,19.23587816,11.70240357,75.70526422,46.36260182,93.89651969,117.2033187,187.2312858,42.41239818,90.47818916,175.8766913,237.3110232,313.4465668,113.6415618,51.64547627,40.58968697,136.7332211,165.6097476,539.2834736,130.3985527,279.9803938
332.2269974,123.6639356,259.0112371,85.61810267,63.64139164,110.6025315,110.3628727,104.9346011,89.84808031,137.6120771,178.0065662,12.27053004,57.87160628,19.18708271,11.75526364,75.87597286,46.2421635,94.61729023,117.0014212,187.2933443,42.64129018,90.67490313,176.9281016,240.617425,310.9572798,114.8205262,52.00595739,40.88578955,139.217791,167.7132211,559.2437861,131.2131874,284.8344717
332.8314499,123.9889903,261.8609178,86.86410152,64.44794526,109.7470117,109.5315868,105.6539389,92.0582349,139.9064958,177.127129,12.44916484,58.25447977,19.2901018,11.79331574,75.9253045,46.0650216,96.22311604,118.2921989,187.8385331,42.41476657,93.19519958,177.0672888,242.233317,311.1692807,118.4358155,52.28840721,40.94269651,138.8293714,174.1590528,558.9079004,130.3320564,292.6188044
333.0827342,122.9383533,263.0545583,86.3082305,65.76663223,110.5367823,110.2494872,106.9934763,90.13883157,137.4706961,177.0455935,12.39438861,57.71039934,19.33735306,12.02808738,76.80355158,46.54180308,94.71161161,115.0377386,186.143271,41.5739923,91.26407064,176.3872089,243.2431683,309.2611838,114.9180323,51.96449772,40.52057701,138.4283464,171.4193982,559.626876,130.5397023,288.1330247
325.1547133,118.5291858,260.5089965,85.71275671,65.23559391,109.4282245,109.4041479,104.33602,91.61152789,134.8531321,177.2640931,11.99497062,57.8139767,19.32389285,12.05997748,76.92479148,46.14885574,93.29689108,114.1231648,184.0657374,40.26814202,89.15571295,175.1573891,233.72376,306.6157182,112.1970355,52.01753114,39.73845645,138.8257739,168.4400129,561.4667097,131.3981376,284.7059967
327.8156774,118.4517746,261.4942387,85.88084663,67.30843649,110.2789512,110.2789512,102.7199923,90.34640993,136.2297719,176.3355856,11.91980412,58.35925507,19.31626947,11.99322713,78.14133936,47.47218768,93.37962273,115.2861596,185.3630046,40.34654491,88.96220567,175.8541232,231.1019279,309.0988285,111.1696566,51.79331227,39.35954709,140.8277373,169.9802826,541.5247778,133.605802,276.9010339
324.2807625,118.6762887,259.0515277,84.30457382,66.63731981,110.8174898,110.9378389,102.9707257,90.79139256,139.5087252,175.3486996,11.78819844,58.36933376,19.36899088,12.1721122,79.21380512,47.89895843,93.07802625,117.3644831,184.8562818,40.57571315,88.03539721,172.9417167,236.0648416,307.0708353,111.5877243,52.09914348,40.73818449,143.1191994,170.7272925,555.5316385,133.7680711,276.5021532
322.3698833,118.5186928,261.8128869,84.82785598,65.78364185,109.2428989,109.6994795,103.8720701,90.2587612,141.9725136,176.6245726,11.80741276,58.60451381,19.30855022,12.14984815,78.43572859,47.62855823,93.62303878,115.4668125,185.6360304,41.45270582,88.54057659,172.7196076,235.7397357,308.0717036,111.3575877,51.13701913,40.86395725,142.6213386,170.7370869,549.3384668,133.1292697,275.6905319
321.0179717,121.879239,263.5357478,86.49533375,66.50046555,110.0080415,109.8387984,104.7615042,91.70560473,142.2125935,176.5568623,12.17825286,58.67297028,19.41944153,12.1758351,78.79477085,48.17989555,94.51020535,115.423822,186.6510067,42.18385285,90.25494924,173.1115555,244.5563385,312.6767027,111.047678,51.02680696,40.8963961,143.1796971,171.9752087,555.1175019,133.6416373,274.7178839
319.1928678,120.792003,261.5750824,86.18509411,65.5296616,110.9595339,110.8387419,104.1589442,91.02885343,143.1385235,173.7592963,12.29179422,59.16392305,19.33879967,12.17100222,79.45697955,48.02086078,93.29974308,115.912006,186.5632486,42.28324064,90.35241821,175.1484043,242.3087579,309.1671316,110.2830987,49.89917642,40.7914594,143.4042659,171.693753,576.2986461,133.1127873,273.6542827
314.7138644,120.3129285,264.8504233,86.67172683,64.34499329,112.9512713,112.9512713,103.9698079,91.50696961,143.0506576,171.4697971,13.59912032,59.10479893,19.34338874,12.13404176,78.66940003,48.23154673,93.7553575,115.6348311,188.8162306,41.32319361,91.07179776,176.0028372,245.26769,310.7852297,108.0434999,49.19859528,39.91492915,144.331997,171.2159468,567.053097,131.1559604,271.1966794
317.5298725,122.7410084,264.0217817,85.66147879,64.41597605,113.5439261,113.6652597,101.6168392,91.82522259,136.7914323,173.8102951,14.12807732,59.08943367,19.36240621,12.19402071,79.10946767,48.50308236,93.6937591,116.9169985,186.5503168,40.93793618,88.94961771,176.2976327,244.3657483,294.233833,105.4873791,48.63048258,38.65686564,143.1978432,168.79922,565.8996276,131.2222228,263.2331137
311.8448208,120.8103201,263.4164414,81.7645604,65.31467034,113.7794164,113.8279054,101.2086456,90.7713904,136.472264,174.5603662,14.06665617,59.49599146,19.42711408,12.19740559,80.4432354,49.61635963,92.61397204,116.6887559,186.3795576,40.36708467,89.97132206,177.4697056,254.5672006,291.540056,106.2878674,49.26481445,38.36691381,140.7877842,167.9173744,568.8970822,130.6778297,262.9921628
309.4231258,115.7740689,256.2419639,84.29754372,64.65772864,114.4055243,114.5976007,100.8161168,91.33234302,134.4535018,166.146113,13.66143617,61.8125965,19.8703068,12.56660051,77.02264889,50.14395331,93.03702134,115.2458587,181.5722513,37.73701633,87.27472841,168.4870445,246.9382618,293.8769397,104.4415594,47.70698359,37.74301872,140.4558903,168.3069728,534.2125742,128.6912089,254.9214385
337.5048633,118.6241857,259.3547288,84.92797025,65.06481106,115.657375,115.8503383,100.7630207,91.80228764,138.5235255,169.8076997,13.91024153,61.32614722,19.92587226,12.74522564,78.17425492,50.04985466,90.0897384,115.5608933,184.0990437,39.06903715,88.35306874,172.2197409,255.676366,299.8167198,104.5378651,47.77047574,38.68914067,140.8632054,173.3051594,539.2118077,129.2251067,254.0482382
349.0730772,119.2321734,261.6223655,85.86954443,66.16576795,117.8577742,118.0037281,103.3840124,92.70505208,138.8264844,171.9823454,13.96535565,62.6385487,20.18542435,12.94367835,78.76645464,52.367043,92.02393388,116.3252582,183.7802856,38.50142251,89.42108933,172.1039736,257.000492,301.2123609,106.5220213,47.37420334,38.60480652,140.942816,174.4149104,519.3526271,130.3854839,256.6356073
344.8731472,115.7259875,255.5312292,84.67163445,64.98365985,117.0603542,117.2544439,102.3823202,88.0439431,136.8089819,168.0089022,13.7051594,60.8835148,19.8699337,12.88513039,77.97553958,51.46409873,89.08717527,114.9496287,179.9575497,38.41763128,87.58298005,168.6154325,250.0118032,292.1656613,102.2124917,46.6664438,37.68979488,137.1486388,169.8284932,503.9054004,128.7663896,254.0755564
344.2474789,116.667717,258.3373938,83.65153024,68.9587807,117.1777133,116.9591435,102.7278191,89.54077282,136.9218544,167.327346,13.94232647,60.16134512,20.17642367,12.76204939,79.51084628,53.22782447,89.15220424,114.5791609,179.0451173,36.92008676,87.95007019,164.8380785,252.5695789,291.9121479,101.683541,46.66465825,37.3997261,136.7275701,169.9258984,492.0249681,125.9205064,248.1981823
344.0344317,115.6361431,258.7201719,83.35800919,68.4325421,115.6361431,116.6987977,98.73027425,88.63505541,135.6816734,166.5831866,13.9352662,60.7041449,20.05036049,12.83638473,80.27872593,53.156882,89.43204637,114.3319761,176.4851955,36.99366379,86.9323929,167.0058333,250.4483718,289.2714921,100.2276512,46.32208073,38.03820498,134.4016576,168.8896301,500.7759874,125.4656983,248.5766506
348.8738938,119.7329407,261.7459899,83.36021077,67.50450213,117.0641581,116.6535761,100.9548547,90.83521736,138.5834824,168.2782177,14.23753274,61.59936769,20.28757846,12.8463845,80.81218752,54.10624719,90.81106548,115.6633491,177.0332739,38.14185509,88.87891515,169.5461914,259.1496629,293.7472298,103.5149539,46.50444324,38.64300659,137.1826734,173.9659853,503.9289578,125.2878729,255.7683998
359.8285568,117.5743605,263.0240471,83.8203163,68.69840733,117.8172827,117.7444061,102.8168349,92.28615609,139.4859459,170.8957905,14.25224738,62.03019205,20.92775032,12.86516143,81.76762343,54.75467119,91.4602205,116.1168271,175.9364268,38.13879049,90.34277824,171.2601739,255.6756496,293.5715179,104.0678844,47.09047475,38.96472608,137.2024769,171.8431872,508.0718491,127.5949026,259.2587525
356.7814768,118.1329605,263.7265465,83.75551533,68.584705,117.0632239,117.452219,103.18096,92.92121323,141.2538589,170.3069332,14.27612151,62.98074382,20.72614712,12.8854639,81.4701689,54.42285082,92.58084249,115.6531165,176.8712261,38.22485021,91.04917414,171.644104,253.4546436,293.4482061,104.5424429,46.69157248,39.05754292,137.290971,169.2371966,496.5766039,127.2743462,262.0854732
359.3292662,116.3909048,262.1025889,82.35240121,68.19922808,117.7475561,117.8208886,102.2377317,92.17895666,138.8673171,168.6647576,14.26317189,62.65040199,20.38643592,12.79407741,81.49685534,54.4188285,89.66120738,114.4231493,175.2035725,37.91290421,89.38009945,174.4702475,247.6194195,288.8689526,102.9832788,46.84724753,39.01289176,136.8873395,164.3625841,498.0499183,128.8818746,259.6581721
362.3560685,117.3760921,261.2957403,82.41895926,67.74694775,118.5206307,118.8615571,103.2763499,92.22059351,139.0736228,166.6277822,14.3091684,62.86439455,20.66501073,12.34153599,82.55289464,55.83278737,89.59058979,114.9652553,174.6639047,38.66470751,90.96647136,178.1340485,247.2934056,289.7874473,103.4955169,48.24108681,39.38917613,139.8285313,164.4969921,503.7187686,129.9781933,261.5392591
367.8277255,119.7442162,264.3933709,83.10204588,68.46718507,119.7197636,119.5241431,104.4613624,93.38434992,142.8518911,167.1332893,14.7253353,63.88232893,20.95340389,12.46347294,81.72047589,56.58323795,90.10770607,115.8318056,176.66979,39.15467146,92.13726905,179.3595723,250.7610653,293.6753188,105.439465,48.35494946,39.8821353,139.9420358,166.1796392,495.1644635,132.1661198,264.2711081
367.8277255,119.7442162,264.3933709,83.10204588,68.46718507,119.7197636,119.5241431,104.4613624,93.38434992,142.8518911,167.1332893,14.7253353,63.88232893,20.95340389,12.46347294,81.72047589,56.58323795,90.10770607,115.8318056,176.66979,39.15467146,92.13726905,179.3595723,250.7610653,293.6753188,105.439465,48.35494946,39.8821353,139.9420358,166.1796392,495.1644635,132.1661198,264.2711081
365.5690159,118.7992446,263.2927337,82.29729742,67.75269418,120.1914232,120.0204539,104.8163976,94.52160291,145.2994873,168.5879494,15.01599004,65.32248759,21.03410967,12.27071145,80.62424062,54.36213377,90.07640091,116.8697338,175.9762659,39.75647006,93.4347266,180.8611032,254.0115427,289.9761578,106.5871512,48.38431405,39.46948587,140.3413773,165.4982898,490.9261547,133.2949995,270.6810502
364.2339186,119.6269867,261.0945342,81.88679153,65.61967722,120.5334373,120.8764187,105.6137497,94.49135525,146.1835408,167.1421496,14.9098882,66.63637186,21.00270647,12.33262853,80.99259021,54.26454547,90.57156867,116.9566321,177.0028628,39.46735113,94.9200819,180.800156,251.8462878,287.5530937,107.794131,49.57305091,39.3081098,142.1657595,164.8515244,501.8551756,135.048897,270.7102607
363.6293066,129.7239169,263.1664236,81.44321099,63.87439856,118.4096505,118.5803398,106.6930448,93.68407684,147.1830005,163.5569873,14.91825045,67.78806185,20.88506294,12.08114937,80.66291676,54.1329127,92.05033578,115.971231,174.5908355,39.48410761,95.18370483,177.395018,257.2532563,286.3314087,110.2653294,49.19511323,38.2953781,138.86799,160.9356864,485.2454787,132.7109808,274.3221927
365.5408704,131.8360105,264.5738388,81.99229791,63.93156879,118.3574907,118.5768518,106.4510586,93.81342291,147.9956103,164.15521,15.08716778,67.61196029,20.79055592,12.18428945,80.2130358,54.30405462,91.400451,115.4814232,174.5139278,40.44774625,93.50875474,179.9370212,260.552219,287.2411507,111.386683,49.78277898,38.2419487,140.0498644,164.1308365,500.0214006,133.2618576,275.4200257
363.5698125,129.6322,262.5307999,81.78187871,62.89038661,118.1998003,118.0291674,106.0117408,93.57992023,147.7924085,163.4418768,14.90112145,68.22875663,20.78064131,11.99305047,80.19743099,53.9870092,90.94729939,114.4215018,175.2033542,40.58623787,92.64143965,180.6270406,258.5087403,288.7351277,113.0808153,49.25194812,37.67329167,138.9438774,161.8818052,498.3697497,132.4842059,278.2533966
364.6869062,132.3778015,265.2935255,82.93784685,63.12029824,118.2206632,118.3673693,109.1248852,95.50566916,153.4301265,163.9440634,15.24031838,68.42616875,21.00586799,12.15460014,80.10152898,53.39490656,92.66935129,115.0175801,176.1695715,40.9004373,95.35896307,180.2039892,259.9143019,289.7445416,119.1253508,47.80173661,38.1069087,139.9576166,165.2644183,490.3651293,132.2799975,287.3605675
363.2423087,135.230952,263.8652721,82.99540087,63.51090509,121.1092735,121.5979129,109.9072154,94.30740282,154.483344,162.7169178,15.13804839,68.22627523,21.0847898,12.12192174,80.23458831,53.64038935,93.354556,115.3188967,176.3988208,40.37382983,96.26196039,176.1545011,258.9788782,289.1523607,120.5229062,47.15370141,37.64966522,139.8485942,166.7237608,476.5455679,132.4823554,293.6111952
364.3832176,134.3518155,266.2988239,83.25271505,63.81894344,121.0216154,121.1925154,114.2954796,95.09364373,156.4467443,163.5146801,15.334613,68.64076492,21.09150162,12.1839494,81.32398646,54.07764335,93.53112943,115.3819153,174.9893945,40.53381823,97.64493661,174.3790373,257.6927881,288.7599669,121.4610725,46.88763614,37.43930749,138.8440441,165.5044444,474.7357901,132.9357869,293.1545384
359.6858245,133.3220901,264.7156675,83.03521008,63.77434043,121.8359166,121.7146265,114.3159297,93.87854601,156.7310816,163.74165,14.98175453,68.78362202,20.98804083,12.17995296,81.89508303,54.19848616,91.91364621,114.4978649,173.566149,40.41992953,96.4862834,177.9932381,251.4344004,288.0033689,120.4168223,46.75733784,37.49077335,138.7316291,165.1243573,469.1501498,133.7829926,290.9143315
362.4145522,135.212248,265.426094,83.53777043,64.46844097,123.5006637,123.5006637,116.7388351,94.90883104,160.3380354,163.3905875,15.10466019,69.67358958,21.21462902,12.17858834,82.40674515,54.58717172,92.28193362,115.2916092,175.6737653,40.31557854,97.31682035,179.3830418,256.6089614,287.0736746,123.2574324,46.79769117,37.34815737,140.5390122,165.2999528,468.4633741,134.2028384,290.5397198
360.2335008,135.1469821,266.5033157,83.24800576,64.63604312,122.4342925,122.9218357,116.6447167,94.53463143,159.1097316,164.7286673,15.00414277,69.35302383,21.17400228,12.26658755,82.4679366,54.97049868,91.58499491,114.1826234,174.357646,40.31982475,96.52137007,184.8398254,253.2787057,285.151844,118.4730038,46.92603546,38.02837159,141.8994558,165.8865825,491.8092287,135.7807883,285.5175014
357.4388462,134.9661817,264.6252517,82.34543827,64.59826177,122.2096379,122.3313606,114.9427899,94.21340609,157.1440662,162.317283,14.60916408,68.87073019,21.20410251,12.27939071,83.08794703,55.2316964,90.39131184,113.3238774,173.0288847,40.12590351,95.62538996,187.6356143,253.1833135,282.5184955,118.3388545,46.86325755,37.74622381,140.0785371,165.7133476,499.3067077,134.8688036,281.3621294
357.0460397,134.6364913,266.0343041,81.9775272,64.60311292,122.302727,122.1200947,112.8667276,93.45900769,156.4062549,162.6644532,14.47177912,68.57232039,21.54816986,12.1900936,83.18290002,54.79576135,90.90215626,112.3797083,171.8569429,41.01920231,95.5288398,189.9375352,253.1282921,282.4103287,117.9560795,47.67919152,37.18392515,141.3573579,164.271617,501.8734102,134.7825971,280.6448837
359.3335129,136.8193999,265.0571559,82.26205556,65.08659531,122.2732093,122.334072,115.0427178,92.38961257,158.8517054,164.4510759,14.26622212,69.4078486,21.67443269,12.20906211,83.67407072,54.97121085,91.05063267,112.8881775,172.7892688,41.29535713,97.06386964,188.7353021,255.2582576,284.2897762,120.143014,47.94765269,37.63750752,143.6360248,166.3743379,506.4995756,135.9673218,283.6202863
354.040931,137.0355929,264.72785,81.43607929,64.9913234,122.4570805,122.5782652,114.5558419,92.7304879,155.5041324,168.5072444,14.11801077,69.06312736,21.63388225,12.37295193,83.76282441,55.18142664,90.08866271,114.4225388,175.596546,41.20277821,95.77222241,186.4425714,256.426702,286.6016779,115.9737022,47.7709858,37.66418667,143.3614312,168.0346243,498.3112471,137.1204222,273.1501826
355.2187178,137.6987781,266.4140384,80.50007803,64.64253254,125.2964317,124.8114915,112.9183323,93.93292238,153.7260526,170.395873,13.69956147,69.2252177,21.64045772,12.37567465,85.01002216,55.22863034,90.3928587,115.0520694,179.4278848,41.23810473,96.05453588,183.7317293,261.8677237,291.4490777,113.6699897,48.23942929,38.28603109,143.6635429,165.6798293,488.8197509,138.9959932,271.7483809
350.5787505,136.9714175,266.3799224,79.3446608,64.08699415,122.6126707,123.0321666,111.5859202,91.85762543,151.0185387,171.6936958,13.58208,68.15011198,21.21690612,12.07668886,83.82727457,54.40263072,88.47768671,113.1919904,176.5478631,40.44540149,95.14167937,183.859078,266.3199944,289.0926312,113.2878752,46.98354537,37.23925394,142.1491959,164.46638,485.4167315,135.7968288,267.8781222
342.9651637,134.0649514,259.5766209,77.0510135,63.06556362,122.4620314,122.9981006,107.9524249,94.65790867,148.9795879,172.9120997,13.13965181,67.15160221,20.98532242,11.92694414,83.31706686,53.83921699,85.34221718,107.4044431,171.8399613,38.96031844,92.27537888,181.1318275,261.1252653,282.5680334,110.0490511,47.23365314,36.2263655,140.6883843,160.4633816,492.8262877,136.4593939,261.3635183
343.3594653,134.0425954,258.7516082,78.1242235,61.99826279,121.8353143,121.5978186,110.6255154,93.28832646,152.2822681,174.7374903,13.13826431,67.86440755,21.14187073,11.86053723,82.3160233,52.17187657,86.37720045,106.0418477,171.8281675,38.8305534,93.88206581,182.5748497,259.7015911,283.6886608,113.9979549,47.34477566,36.06372804,139.7899923,162.3283379,484.016317,138.1631464,268.8451771
345.0982976,134.655652,257.1706112,78.39622986,61.23960813,121.764357,121.5260706,110.6125529,93.95633263,151.6454732,176.272374,12.98184378,68.45968644,21.32901682,11.87023766,82.5185848,52.78044047,86.87922616,106.9429421,171.9832185,39.3232153,94.24227632,186.935691,264.4979184,287.0159844,114.258335,47.38325322,36.07656292,140.8034414,163.0355637,493.2528748,140.1124108,265.9276369
349.1243218,132.7496139,255.9488959,77.95458442,60.53716656,120.2744928,119.9163554,109.2319215,94.23790037,152.2800427,174.830764,12.95502527,68.26099751,21.17786107,11.75168345,82.44324043,52.41341545,86.21562155,107.2263518,168.3246004,38.85791306,93.71263212,187.3058851,257.7395831,281.7347921,113.5295709,47.34577057,35.88537225,139.2915913,163.5255586,496.9753981,139.5542254,262.0372325
348.4942444,133.4572516,256.2264717,78.47830341,61.27725256,121.5525022,121.254287,110.244183,94.83242318,153.3064532,176.8415942,13.18588183,69.46027675,21.34743453,11.85822791,82.87995927,52.63497701,87.72297359,107.7391756,169.0283568,39.32861625,94.06899235,188.1737705,260.0436258,282.2308343,115.0633401,47.797927,36.44189343,141.210846,161.6326206,514.6000926,140.3997007,261.4154156
368.9085398,132.0555387,256.4167846,78.95895311,61.81678426,121.6771902,121.6175445,110.0582114,95.1945076,152.7406611,176.3722801,13.20555387,69.11741567,21.2863508,11.76093547,83.50395403,53.18605415,89.65938836,107.3860849,170.8252317,39.41983087,92.99954652,189.8522041,255.1642253,282.7205301,113.6608106,48.30107284,36.19299951,140.6922334,163.4768837,517.724515,139.9287687,258.0868636
370.9029964,128.6163142,255.3464787,78.0961507,61.41924417,122.7191118,122.5997352,108.1312952,94.49849113,149.8175927,177.0951384,13.06695912,69.0354692,21.41854381,11.8433493,83.96947784,52.90172605,87.407523,106.9614048,172.5588289,39.93146195,90.85750581,190.7637555,250.0939097,280.2961814,112.2378491,49.18314596,36.87542182,141.6761107,160.3227307,522.8693673,140.9837267,255.9433615
378.1957385,127.1663048,253.7602181,80.24212911,61.71095529,122.7064212,121.9909319,109.100199,94.1583967,151.2544458,178.8723342,13.21985798,69.5336387,21.49329967,11.8294237,83.4499063,52.43344355,87.86209054,107.4187991,172.0155614,41.04523828,91.16526631,191.9896387,249.9442749,278.7427207,112.7849691,49.4045387,36.99079871,143.2171156,160.4127093,522.9034569,141.6668887,258.1127782
373.2984397,129.2356224,251.0469188,79.3117896,61.14360737,120.8832557,121.0617251,106.1773793,93.8986864,147.8202331,175.494884,13.09489283,68.38946394,21.2235779,11.6516705,83.26191174,52.12495503,86.16501354,106.0583997,168.7130478,40.28648659,89.38936023,192.3304949,247.4775313,275.6162025,108.5093791,48.53177164,36.19358895,140.9670092,159.4326404,523.2722032,139.9199889,252.117735
371.776239,130.290592,251.466058,79.62993061,61.41153178,120.6657776,120.8435759,106.4656202,93.00036255,148.5919634,172.405082,13.1096611,68.65384908,21.18881571,11.63867652,83.44666739,52.50976371,85.72248559,105.3040047,167.9601246,39.35861634,89.84740608,193.5038132,248.3249548,278.7284636,108.5754934,48.83526557,36.49606376,140.0813516,159.1176226,522.9640575,140.1643241,250.9919293
375.1053823,132.9892168,252.2413463,79.74616084,61.13003894,121.3245349,121.3837464,106.8887508,92.79639387,148.2421208,175.3254991,12.99575838,69.0288642,21.2522216,11.67060313,81.71198541,52.92923461,85.12257263,104.8992416,170.2925145,39.23359531,90.57003832,193.2073974,248.6886513,276.5180956,109.3045834,48.62455248,36.71118185,141.2788385,158.5449363,531.009482,140.4498764,251.1755378
374.2417436,134.1862982,253.881994,80.19635335,61.04551635,121.782722,121.901303,106.0825931,93.60786831,148.3685898,175.1441873,13.10557589,69.29875632,21.28529562,11.73833656,80.63510318,52.34166844,86.01868212,105.7742824,172.0610805,39.55863297,89.7658428,192.5163088,249.9688198,278.6654301,108.8336731,49.21112914,36.8787016,140.7556875,158.8748695,548.5558637,139.214134,250.7395966
370.0388204,132.1177398,251.7545293,78.62286831,60.26922755,122.733299,122.7926191,102.3983667,93.63085509,142.3682541,175.0536324,12.67077461,69.17910746,21.14643134,11.79283705,80.20078312,51.69154025,85.96669741,104.9254032,169.7148229,39.36482225,87.0225953,197.0020716,249.9749261,274.6520901,106.8711027,50.31531379,37.22929844,141.9411493,157.0559123,548.3550586,140.647971,243.6869949
376.7099148,129.7418492,250.0762917,78.71021278,60.32085976,123.797219,123.6199438,102.0750913,94.73589574,142.0565702,175.384318,12.41872246,69.59826472,21.18084735,12.0050802,80.88478923,52.10119715,89.65400513,105.136044,171.7206294,39.6387468,85.73031284,199.9073948,245.5853186,274.5993685,105.7978716,50.54708409,37.90144931,147.3511911,158.3895303,559.3625181,142.8838547,244.1080248
370.5566873,129.0195462,245.8778974,77.96847693,59.82694629,120.7862638,120.7272861,99.87278278,94.81249888,137.6302858,172.8635445,12.01964871,68.21357067,21.05266833,11.9441573,80.94095139,51.54058396,86.22535044,103.2109188,171.1531922,38.27060869,83.98419906,200.4061154,241.8084383,268.3483888,103.8950597,50.62643011,37.07336203,145.5568843,155.2999951,562.6469515,142.1361796,238.2108006
374.1437403,133.3157217,250.8107111,80.76152266,60.34614655,120.8462374,120.964656,103.9834209,97.10329704,140.3734736,170.0491885,12.4576425,69.19202008,21.28456904,11.94607391,81.59045325,52.83840383,88.50610269,103.8294766,172.6543989,39.07815613,86.55219489,200.8380388,253.1790842,273.6655115,110.1056654,50.57660752,36.9584622,146.8154484,156.9520852,552.0677693,142.4576419,251.9948977
381.4482457,133.8510677,252.4987999,80.64532762,60.14871529,122.2438373,122.2438373,105.1890418,97.20165316,139.9513912,173.9897723,12.60179674,69.57217226,21.71667704,12.09145839,82.86470603,52.99804422,87.82566952,103.7292367,174.8205557,39.31385544,87.1491745,201.8210149,249.3536914,275.8200756,111.7997036,48.38719657,37.9786679,148.9950615,158.3947818,559.5919349,143.1914463,258.1956001
380.5835825,131.8787056,252.4175981,80.84954646,60.16269067,121.523416,122.1165025,104.4069407,97.17128588,139.8735111,174.3081111,12.35517717,69.47414812,21.82558179,12.05626159,83.60146764,52.77876423,88.36988279,103.1021505,173.8929506,39.12591388,86.83971972,203.1914218,244.1143876,274.1245626,111.0020622,47.57739596,37.38817055,150.525344,159.635152,569.2443859,143.9420843,255.6795736
379.0326822,130.8861031,249.842422,80.19924081,60.08465883,119.7689103,120.1810943,104.0117026,97.39320433,140.5194334,170.3497824,12.20064809,69.0467179,21.55133784,11.95804833,83.42605314,53.91367466,88.56068883,102.4807333,172.0574021,39.33413573,86.78240904,201.440237,242.2464587,271.275993,110.2297935,46.03507083,36.63727433,149.8936765,157.1245625,567.0474956,142.4390334,253.7287288
374.4283006,130.3192701,248.5934143,79.81966553,59.9653224,120.6287415,120.3920985,103.4602958,97.7572008,138.1994802,170.7378852,12.30543317,69.05241151,21.55817234,12.1634474,82.06777351,52.88378226,87.41590408,102.513724,170.560403,38.61421264,86.32734653,201.974754,241.4941259,269.536315,108.6664406,47.75454641,36.09988134,147.9491696,154.0545575,577.882073,143.7605894,249.6583075
367.2688664,130.9413888,246.6369863,79.47651032,60.02661247,120.218555,120.5728336,101.1583637,97.63919573,135.9012899,169.2861479,12.01713178,68.70643938,21.67004405,12.25331755,82.40521382,52.90561162,85.49924735,102.5046225,170.5261232,37.60077397,85.07411297,201.6435979,244.0979893,268.129891,107.5353793,47.14267893,35.81757144,147.7814339,153.1428508,574.8761549,143.7780852,246.7550792
360.1332241,122.3472767,237.43166,76.64419165,58.52829181,120.2805997,120.2215518,97.47629552,95.58676229,131.9130386,167.6960742,11.67377249,67.51538423,20.81084662,11.99853601,81.01373725,51.84406801,83.21031963,100.6648828,164.1531994,36.52703926,82.46631592,200.0543308,228.4563771,256.9765193,104.6329026,48.18309737,34.25959938,144.9744371,149.0133144,579.1419351,143.958813,239.0850015
360.2643667,125.8271945,240.8641469,77.71332819,59.49373911,119.1054044,119.1643674,98.32681798,97.28906792,133.3272972,168.3985321,11.87752112,68.16131062,20.69132104,12.02374953,79.57656125,51.78726567,85.21343088,101.5108238,164.153191,36.72220091,82.71339665,197.9390309,231.7838339,261.7960373,105.2608752,49.51718742,33.97452178,143.7519682,150.2379061,577.8381004,143.8698944,241.6896299
364.8235907,130.5448832,245.0808784,78.50127246,60.3602221,119.7427123,119.5660137,98.99830339,97.53759543,136.8824709,168.9238066,12.41837356,68.61793399,21.09073803,12.19455541,80.29181769,52.45001735,86.77076425,101.9668389,167.8636153,37.68979911,83.53129097,197.9612671,240.6634148,268.6995836,108.0688286,50.13526645,34.40909617,139.167772,153.7512917,552.5952418,143.0669199,249.0271458
368.3798611,130.0178089,246.5692348,78.53424696,60.36288441,118.3320072,118.6268055,98.615902,97.94376205,135.2534253,171.7494455,12.23766389,69.01816028,20.8693559,12.08908558,81.4822292,53.65327682,87.14235511,101.0332474,167.1505932,37.2212238,84.5363388,200.6396715,240.555351,267.617828,108.6508336,51.03546859,35.18711605,139.6871906,157.9882644,581.3420983,143.448816,247.5715488
372.8977169,131.3796251,247.2640371,79.08916845,60.35597401,119.9819304,120.0996752,100.8130803,98.41108677,138.6327035,174.2622738,12.43384872,69.81087981,21.09279981,12.23603749,81.87971972,53.65040882,87.22533271,101.1898636,167.9040557,37.8196232,88.41455499,204.9936613,243.8494385,270.6363759,108.6784316,52.16093735,35.5236,138.6798014,158.5080223,585.8980232,144.6494617,245.4978654
369.9544918,131.6884947,248.2844942,79.28857604,60.61720535,119.6097895,119.6686526,100.8677831,99.26670722,136.9155366,170.7029477,12.53312814,69.45844078,21.06121196,12.17288606,80.97206028,53.57129403,87.09382116,100.8206927,167.9363827,37.84896391,88.58894353,202.3124245,246.1654232,268.9454372,107.2014511,51.42279141,35.27076077,138.5401578,157.5176165,581.68501,143.0372975,244.2229413
